company_name,industry,website,phone,address,city,country,postal_code,assigned_to,status
Ермаков Групп,Education,oao.biz,+7 (826) 132-37-86,"алл. Братская, д. 66 к. 4",клх Лянтор,Непал,049839,0b59c224-b14f-40a2-83c0-bb73161059b1,Customer
"АО «Ширяев, Кудрявцев и Тетерина»",Manufacturing,ooo.org,+77430984075,"пр. Новоселов, д. 80 к. 35",клх Жиганск,Кувейт,438195,965b53bb-ac36-4a1e-b5a3-d8c9c08f9cd5,Prospect
"АО «Зыкова, Лобанова и Князев»",Healthcare,bsh.biz,+7 862 286 88 44,"пер. Гагарина, д. 634",с. Снежногорск (Мурм.),Эфиопия,407366,2410c5c2-6a61-480d-ad02-f22660db00e0,Customer
СТД Петрович,Healthcare,rao.edu,+7 (639) 630-77-98,"пр. Черняховского, д. 6/9 стр. 8/6",к. Ачхой Мартан,Сент-Винсент и Гренадины,730521,13f80e1d-f7c1-4faa-a0bd-1a9db8829fd9,Inactive
ООО «Щукин Кудрявцева»,Construction,ao.net,+7 065 961 3622,"бул. Седова, д. 1",д. Октябрьское (Хант.),Доминика,208390,947ae0cd-d8ed-4b85-9df4-906c20a76a4e,Active
Стройсервис,Retail,oao.info,8 (165) 746-7221,"наб. Комарова, д. 282 к. 78",д. Кашхатау,Хорватия,419682,7eab31db-ffa9-401c-a30e-98f0da62ffcc,Lead
Степанова Инкорпорэйтед,Construction,kulagin.com,83721617175,"ул. Угловая, д. 7/9",к. Пушкин,Ангола,464833,2acff365-c803-4669-950f-b7c7a31af6df,Active
"НПО «Самойлова, Смирнова и Карпов»",Healthcare,oao.biz,+7 926 988 3368,"бул. Ульянова, д. 5",ст. Чайковский,Эсватини,632313,8eeac1cf-d299-4e0a-a651-27b2a220a141,Inactive
"АО «Ковалев, Зыков и Шашкова»",Manufacturing,ao.com,8 490 543 3162,"алл. Белинского, д. 861 к. 907",г. Анадырь,Новая Зеландия,646737,beaac9f3-c7b5-4bf2-8a18-3b90a9158832,Prospect
"ИП «Шилов, Уварова и Лобанова»",Construction,volvo.com,8 760 826 1222,"алл. Донская, д. 91 к. 239",г. Курчатов,Мавритания,555037,58ee0534-1093-4127-b709-7d91216eba3c,Lead
"ОАО «Матвеев, Самойлова и Воронцов»",Construction,zao.info,+7 (867) 015-48-00,"алл. Васильковая, д. 69 стр. 8/4",п. Домбай,Греция,850004,92fa157a-0f66-467a-9e88-bb84c26e0dd7,Lead
"НПО «Максимов, Кулагина и Попов»",Finance,oao.net,+7 (373) 492-2884,"ул. Ангарская, д. 9",ст. Кош-Агач,Эквадор,319063,c2f70971-0393-4b27-8886-5c488395d569,Inactive
ЗАО «Мельникова»,Retail,shirjaev.biz,8 389 714 65 44,"бул. О.Кошевого, д. 350 стр. 322",ст. Минеральные Воды,Сент-Китс и Невис,762529,3ac13560-f92d-4525-87c5-56ab329c033d,Active
ОАО «Калашников-Гусев»,IT,ao.com,+7 487 546 89 97,"наб. Никитина, д. 6 к. 80",ст. Лабытнанги,Хорватия,095003,0cc1fb02-f014-4583-8e60-bc95fa21c367,Inactive
АО «Виноградова Потапов»,IT,ip.net,8 400 793 75 18,"ш. Пограничное, д. 9",ст. Кропоткин (Краснод.),Танзания,537057,b28ef631-d990-4fc4-a5f3-eb5e5243c3ed,Prospect
ЗАО «Киселева»,Manufacturing,rao.info,+7 (293) 014-50-42,"наб. Новгородская, д. 648 стр. 72",п. Малгобек,Фиджи,862997,82e1da5f-3541-44cf-847d-d177d55c270a,Prospect
АО «Калашников»,IT,rao.net,+7 (420) 493-2395,"алл. Тракторная, д. 133 стр. 48",г. Заводоуковск,Гвинея,203990,dd55d6c0-7171-401f-8c98-ea2238aec3ce,Lead
ОАО «Федотова Елисеев»,Healthcare,vishnjakova.org,87392708010,"бул. Дорожный, д. 57 стр. 9/4",г. Екатеринбург,Эстония,966481,6519f89d-1cd1-4cab-b317-54f7d2cadef8,Prospect
РАО «Хохлова»,Healthcare,oao.com,8 467 633 33 01,"алл. Малиновая, д. 135",п. Талдом,Соломоновы Острова,240732,abfeee1f-38e5-4fa2-be07-5f936e5d712a,Prospect
ИП «Богданова-Михеева»,Manufacturing,npo.info,8 (710) 347-1555,"наб. Леваневского, д. 512 стр. 958",г. Ачхой Мартан,Мальдивы,122485,0272d428-343a-4170-973d-b359536ebb10,Customer
Детский мир,Finance,npo.org,+75346366605,"алл. Студенческая, д. 14 к. 354",клх Байкальск,Сент-Китс и Невис,242142,965b53bb-ac36-4a1e-b5a3-d8c9c08f9cd5,Inactive
ОАО «Белозеров-Кабанова»,Healthcare,rogov.net,80490675201,"пер. Микрорайон, д. 9/6 к. 94",п. Киренск,Камбоджа,631788,cd88b0c0-44e3-4bcb-a768-772e21359e2a,Lead
ОАО «Емельянов Волков»,Finance,kubishevazot.biz,+77605779346,"ул. Панфилова, д. 985 к. 84",к. Тура,Замбия,956445,fb0b0fc4-3b53-4b0d-a19c-fc57ad2eabb5,Prospect
НПО Алмаз,Manufacturing,zao.net,8 (019) 024-6674,"пер. Куйбышева, д. 5/8 стр. 952",ст. Стерлитамак,Кирибати,395386,d5288e20-1a86-467f-8f6c-35408a1a5781,Customer
ИП «Федорова-Степанов»,Education,npo.net,+7 126 313 5838,"пер. Ветеранов, д. 835 стр. 634",ст. Верхоянск,Лаос,436573,879ba248-8c93-4286-a041-61fbcb231654,Lead
АО «Зайцева Ситников»,Retail,npo.biz,+77390672835,"алл. Приморская, д. 9 к. 23",к. Назрань,Непал,929869,0f7b1917-3654-46c9-b7bd-4976d505a377,Inactive
Свеза,Education,uralkali.edu,+7 986 358 0009,"ул. Шолохова, д. 9 стр. 510",к. Мыс Шмидта,Япония,061287,db7835e2-1a13-4825-b0b4-7cc2e986c060,Active
ИП «Киселева»,IT,ao.org,83367518193,"бул. Щорса, д. 368 стр. 729",ст. Прохладный,Нидерланды,976880,cbfc0678-2ff3-491c-8d27-81202ef88a31,Customer
Самсонов и партнеры,Retail,ao.info,+7 388 154 2351,"пер. Есенина, д. 48 стр. 7/1",п. Грозный,Черногория,765995,b2aaa7d0-4ed5-436a-8dfe-ddeb9e84faf6,Lead
ЗАО «Кудряшов Попов»,Manufacturing,oao.com,8 (585) 785-59-81,"алл. Тимирязева, д. 3 стр. 58",к. Белореченск,Армения,648823,64caa8fc-f1c3-4c44-bece-931ce148e97f,Lead
РАО «Степанов Кулагина»,Finance,ip.biz,8 (118) 564-11-21,"алл. Загородная, д. 18",п. Сортавала,Никарагуа,455747,deb34b4e-3acf-4f54-b633-a8e2af0c176d,Customer
Европа,Manufacturing,lukina.org,+7 (561) 803-4007,"пер. Загородный, д. 943",г. Смирных,ЮАР,752764,314215c8-731d-4056-9a94-92c806ad20ca,Customer
СДС Азот,Education,ao.net,8 (844) 482-6405,"пр. Аэродромный, д. 90",к. Новороссийск,Мозамбик,936733,bc77759e-3fc6-4a09-9cc2-fb064d4e82c3,Prospect
ОАО «Панов Жуков»,Retail,ooo.com,8 (295) 882-82-48,"пер. Ульянова, д. 88 стр. 46",клх Сыктывкар,Индия,003607,f1d8883a-2df0-4b68-b2d7-bca471372335,Customer
"ЗАО «Пономарев, Васильева и Фокин»",Construction,riv.biz,8 746 090 99 69,"ш. Ленина, д. 19",клх Егорьевск,Куба,263531,9e244524-9f39-4940-8039-379803690f91,Prospect
"НПО «Лапин, Потапов и Панова»",Manufacturing,nezavisimaja.net,+7 (343) 313-47-83,"ш. Заозерное, д. 35 стр. 6/1",д. Дмитров,Чад,907795,72b7a962-ab6e-4c2a-9f23-0a6745820a86,Prospect
Сандоз (Sandoz),Finance,gruppa.net,8 428 670 7415,"пр. Студенческий, д. 3 стр. 2",к. Гремячинск (Перм.),Сингапур,087737,a759d48a-5de9-4225-9f15-f1bc590ff650,Lead
Денисов Инк,IT,terenteva.info,+70215629185,"алл. Вокзальная, д. 2",ст. Краснокамск,Канада,611076,cb574821-89e5-400a-bf08-b29fb4850247,Prospect
"ЗАО «Сергеева, Маслова и Шестакова»",Finance,ooo.net,8 070 462 48 35,"наб. Виноградная, д. 658",г. Магадан,Сент-Люсия,895963,56616c0b-b4a8-4354-8910-480c806eec3d,Lead
"ООО «Поляков, Алексеев и Исаева»",Healthcare,ao.org,+7 665 828 0030,"ш. Подлесное, д. 801 стр. 44",с. Добрянка,США,653277,b4c6aaab-1ff1-466a-b23d-a693660328a4,Active
"ООО «Гуляев, Русаков и Мухина»",Manufacturing,folksvagen.com,8 (134) 426-2072,"ш. Кавказское, д. 11 стр. 3",с. Борзя,Куба,616755,40eca479-29f4-4a02-964e-1c5c1ef87d4b,Active
Globaltrans,Finance,ooo.biz,+7 799 891 5234,"пер. Дружбы, д. 991 стр. 9/4",ст. Стрежевой,Швейцария,579435,5b652743-9b22-4a1e-b06d-4a07365f86c5,Prospect
НПО «Комиссаров»,IT,kastorama.com,8 (510) 176-05-17,"ш. Заовражное, д. 43 стр. 7/8",с. Всеволожск,Венесуэла,522192,44cca673-8813-4b03-b159-2aa3e3fc29b4,Inactive
"АО «Шилов, Кириллова и Одинцова»",Manufacturing,tinkoff.info,8 074 983 60 96,"алл. Звездная, д. 5 к. 270",д. Обоянь,Катар,615331,774476cf-d95f-4eb0-bd35-0815bebd9b95,Active
Воробьев Инк,Education,osipov.net,8 (722) 945-86-93,"алл. Отрадная, д. 6/3",с. Черкесск,Либерия,843782,e511545d-d12f-4d19-b0dd-db33ca442367,Customer
ИП «Ковалева»,Retail,grigoreva.net,8 028 498 46 57,"алл. Калужская, д. 6/3 к. 25",с. Онега,Багамские Острова,955501,039a57b2-4dbb-4ac8-9d3f-37feca76ba67,Inactive
Аксель-Моторс,Retail,oao.org,+7 997 537 65 78,"пр. Инженерный, д. 64 стр. 690",ст. Курск,Кот-д’Ивуар,980132,8eeac1cf-d299-4e0a-a651-27b2a220a141,Lead
ИП «Рябов-Чернова»,Manufacturing,pervaja.info,82235749897,"пр. Раздольный, д. 623 стр. 666",к. Урус-Мартан,Польша,496741,7e0a47aa-8ad0-4830-b015-67732185c18b,Lead
АО «Агафонова-Павлов»,Education,rao.net,+7 600 360 2658,"пер. Подстанция, д. 4",с. Вытегра,Судан,628468,07dd27f1-9a6f-40ae-9ce1-c5e4438d2612,Active
ООО «Крылов-Захаров»,Retail,npo.info,8 (076) 704-4469,"наб. 9 мая, д. 955",ст. Лесной (Сверд.),Сейшельские Острова,367874,f6813bfc-acee-4736-b23d-4b50c8e4f4fd,Customer
"ИП «Емельянова, Богданова и Туров»",Healthcare,osipov.com,80102072889,"ш. Магистральное, д. 39 к. 5",г. Волгодонск,Пакистан,217693,035cff05-d350-443f-a9b2-5ba7f996eba1,Customer
ИП «Кондратьев Лазарев»,Education,kozlov.org,+7 883 565 30 88,"ш. Владимирское, д. 825 к. 347",клх Ялуторовск,Грузия,713396,d123ae87-d9bf-427b-9309-2ebec4dc24c3,Lead
ИП «Кондратьева Козлова»,Healthcare,komissarova.net,8 (196) 738-59-84,"пер. Промышленный, д. 70 стр. 7",г. Гдов,Лесото,155172,e93da248-ee16-4d25-84e5-d62263149741,Inactive
ЗАО «Шарова-Суворов»,Construction,ip.org,+7 003 937 9113,"наб. Пушкинская, д. 8 стр. 823",д. Каспийск,Ирландия,061355,6865e08e-3a26-444a-aee8-8105480a3154,Prospect
"НПО «Ильина, Субботин и Рожкова»",Manufacturing,novatek.ru,8 (521) 156-17-16,"пр. Нахимова, д. 220",клх Чебаркуль,Испания,855527,39c04534-626d-4bb6-92b6-a5477f5b4ccf,Customer
"ООО «Фомичева, Власова и Богданов»",Retail,npo.info,8 (919) 423-8864,"ул. Ватутина, д. 1 стр. 8",ст. Пушкинские Горы,Кабо-Верде,898044,2dbf5fda-e7ea-49be-8ce3-84144e6f6d22,Inactive
ИП «Чернова Крюкова»,Healthcare,oao.info,+7 (674) 763-20-06,"ул. Бабушкина, д. 56 стр. 1/5",д. Краснотурьинск,Германия,812714,df504d48-1c93-463a-a634-3e6c7df1945c,Active
Наумов Групп,IT,bobrov.com,+7 (892) 006-13-88,"пр. Олимпийский, д. 64 к. 784",п. Краснотурьинск,Танзания,978424,2f4e536e-8bca-406b-aafb-db03244c19c8,Prospect
АО «Зиновьева-Капустин»,Finance,orehova.biz,+7 218 048 76 23,"алл. К.Маркса, д. 3",с. Учалы,Словения,708956,29c4e5b4-870c-4dc2-94dc-90d105c2646f,Active
"ЗАО «Рябов, Агафонова и Белозерова»",Retail,isaeva.biz,+7 043 404 36 73,"пр. 9 Января, д. 6",д. Сызрань,Шри-Ланка,595144,035cff05-d350-443f-a9b2-5ba7f996eba1,Prospect
ДСК Автобан,Retail,kalinin.net,+7 970 560 33 39,"алл. Инженерная, д. 27 стр. 1/9",ст. Лодейное Поле,Сингапур,666606,eb4a838b-07bf-4d01-a263-a88e0f1865c0,Lead
"АО «Потапова, Мельников и Титова»",Construction,oao.net,+7 (770) 284-7724,"ш. Школьное, д. 4/6 стр. 908",с. Сальск,Эритрея,189497,8e778cc4-5f64-4e25-8f89-347b61dd3f69,Prospect
Елисеев Инкорпорэйтед,Construction,ao.ru,+7 (776) 724-2005,"ул. Зеленая, д. 1/3 стр. 985",к. Бирск,Ливия,116100,18e16d3a-f5a6-4b24-b1e3-2b080e2f68c5,Inactive
ИП «Большаков-Калашникова»,Manufacturing,oao.org,+7 903 533 3624,"пер. 40 лет Победы, д. 8/6 стр. 1/6",ст. Уфа,Грузия,991003,b94a0db3-6835-42a3-8ed9-275110f89e09,Customer
ОАО «Андреева-Блохин»,Construction,ip.info,+73145772880,"ул. Строительная, д. 81 к. 9/8",п. Билибино,Белоруссия,520146,1d236fbf-97be-4443-9a71-61c287995afb,Active
Полиметалл,Manufacturing,rao.net,+77267414730,"пер. Геологов, д. 615",п. Бузулук,Палау,097222,44c36fcd-ba9d-48b4-bf12-a9d0d638d1ed,Inactive
Белуга Групп,Education,odintsova.com,8 (460) 308-48-42,"ул. Литейная, д. 3",п. Лесной (Сверд.),Азербайджан,034984,1b44d709-080b-4e82-b79c-df885f6afe45,Active
НПО «Абрамов»,IT,ip.com,+7 587 986 56 09,"бул. Ленинградский, д. 74 стр. 1",г. Калач-на-Дону,Монако,725038,f1b64cc4-4c4d-4246-b24d-e2d9f6c26df4,Active
Сергеева Лимитед,Healthcare,ip.biz,8 587 772 1759,"бул. Загородный, д. 4/6",г. Егорьевск,Республика Корея,084284,2dbf5fda-e7ea-49be-8ce3-84144e6f6d22,Active
НПО «Маркова-Титова»,Construction,oao.biz,+7 (856) 396-8716,"ш. Халтурина, д. 33 к. 84",г. Печенга,Нигер,120129,a18d41b2-1837-4633-a219-ba53784f7a1d,Prospect
НПО «Фомин Белоусова»,Manufacturing,kudrjavtsev.org,8 956 078 5142,"ш. Правды, д. 8",с. Костомукша,Люксембург,387978,326d724c-c490-4c2a-a994-432557849dfc,Active
Водоканал Санкт-Петербурга,Finance,oao.org,+79214881324,"пер. Учительский, д. 266 к. 1",ст. Токсово,Панама,296213,29c4e5b4-870c-4dc2-94dc-90d105c2646f,Lead
НПО «Брагин»,Retail,rao.edu,+77262740111,"пр. Виноградный, д. 594",к. Кинешма,Уганда,662695,faed26b1-a4aa-440f-95fa-77e481550ae7,Prospect
Соколов Инк,Retail,ooo.info,+7 824 601 21 25,"ул. Подгорная, д. 2 стр. 938",д. Невьянск,Гаити,358614,4f97ed98-9098-4c43-b0b8-0b53de563199,Customer
АО «Панов»,Education,npo.edu,+7 (130) 105-23-66,"алл. 50 лет Победы, д. 1/2",к. Черский,Венгрия,895658,5d3cc43b-18ea-4cd3-87ee-e540955e37f8,Active
ООО «Исаева»,Finance,oao.com,81499235331,"ш. Декабристов, д. 2",к. Соловки,Азербайджан,642783,6986df0a-1ee3-487b-aa04-f4d9e1c62c24,Active
Копылов Групп,Finance,npo.org,8 182 930 3124,"бул. Лесозаводский, д. 8/2",с. Казань,Хорватия,299685,91f9594a-e19c-4d08-9651-564b59729a5f,Prospect
"ОАО «Соколова, Калинина и Зуева»",Education,neftetransservis.biz,+7 408 260 9263,"ул. Щорса, д. 2 стр. 4",клх Шенкурск,Албания,223798,799454a5-e782-4e75-84e4-5d6b7b620492,Lead
ОАО «Колесников-Николаев»,Manufacturing,azbuka.biz,+7 442 532 5880,"пр. Украинский, д. 22",п. Бийск,Молдавия,484930,15013df8-41db-44a6-a1b3-2be6893df7d6,Customer
ИП «Доронин-Лебедев»,IT,ip.net,+7 225 014 05 15,"бул. Горняцкий, д. 6/1 стр. 54",с. Лотошино,Республика Конго,592702,5b9adfaa-1160-40fd-af45-1c122ed18ec5,Prospect
