deal_id,product_id,quantity,price,discount_percentage,total_amount
19160,52,43,921.94,13.26,34386.7
7523,16,93,3979.52,19.88,296520.4
13248,58,7,4816.95,26.94,24634.85
15043,35,59,2549.23,21.38,118248.07
11231,28,12,2574.25,7.88,28456.79
17388,2,34,8299.8,21.84,220562.21
1921,19,80,9610.75,1.03,760940.74
13260,21,3,1252.18,12.46,3288.48
12923,49,40,102.43,8.51,3748.53
9057,49,34,5354.48,7.99,167506.34
12457,75,11,2299.02,10.92,22527.64
12428,8,94,7046.45,26.93,483991.06
7489,51,91,2536.5,15.68,194628.69
4713,98,24,4521.9,0.75,107711.66
13987,48,63,3672.12,20.88,183039.02
4544,94,89,3289.9,29.6,206131.97
12858,1,72,7931.09,28.62,407607.27
11587,41,67,6172.76,18.11,338676.5
2391,19,39,8169.96,20.49,253341.47
1535,35,30,7783.42,9.38,211600.06
5971,17,77,7553.36,25.22,434927.0
12463,28,85,3035.64,0.75,256094.18
14345,10,91,2203.73,22.25,155919.41
693,44,74,477.06,2.53,34409.29
18318,17,16,297.21,29.8,3338.26
3853,18,17,2086.78,16.84,29501.23
2175,84,67,3956.85,3.27,256439.89
11721,19,98,6008.69,21.22,463897.31
1813,75,57,6922.55,5.44,373119.91
6855,18,38,9571.53,12.09,319744.62
17521,100,63,8632.11,19.67,436852.96
10533,86,59,8104.61,21.11,377229.88
14636,15,6,6368.88,0.65,37964.89
16539,72,79,7185.08,18.65,461759.94
7757,79,13,6591.43,0.35,85388.68
10821,37,30,5632.24,12.63,147626.64
3463,12,42,1748.38,11.42,65046.03
13690,14,69,7972.11,26.01,407000.93
8721,9,77,6752.78,3.62,501141.36
379,84,15,3173.36,9.98,42849.88
9369,18,23,154.37,14.9,3021.48
9555,34,42,660.83,26.72,20338.76
16028,22,56,7782.84,27.51,315939.72
10552,75,78,9604.01,28.73,533892.68
1106,2,37,7220.41,8.51,244420.27
865,57,14,4230.15,16.58,49403.08
15058,91,15,6552.38,0.02,98266.04
10681,48,21,7338.67,13.07,133969.62
13347,53,36,5826.38,25.23,156829.84
2860,69,50,1221.68,13.64,52752.14
17033,66,98,7683.57,18.15,616322.2
5592,92,71,2184.25,13.39,134316.3
14368,69,9,2726.2,27.77,17722.21
6146,74,69,9219.83,28.3,456132.65
5590,95,64,7094.43,4.63,433021.31
14187,72,13,4900.26,18.03,52217.66
9025,55,59,4820.99,22.49,220468.21
9905,37,17,3254.89,8.92,50397.41
9074,64,97,2829.18,24.79,206399.15
14866,32,64,6003.92,9.91,346171.62
14556,66,83,2566.38,5.98,200271.57
12115,27,85,3519.87,19.91,239620.43
5280,66,21,7196.47,4.04,145020.38
4255,15,2,8142.28,13.13,14146.4
11417,11,15,3873.94,1.42,57283.95
11231,95,91,1923.02,28.02,125961.27
4780,81,64,3249.51,12.77,181411.04
7750,32,99,5031.06,4.51,475611.76
19445,96,99,2394.57,15.42,200507.4
19368,90,85,7506.42,3.37,616543.56
5074,76,71,1572.63,17.51,92105.64
1154,78,22,7829.84,15.12,146211.3
18986,70,37,6386.37,25.15,176867.32
18780,76,31,3958.13,21.62,96173.85
14567,58,62,2046.67,20.76,100550.44
15460,72,50,7896.35,11.61,348979.19
7495,38,46,551.6,23.31,19459.01
7988,40,19,1474.17,17.13,23211.25
9319,73,54,1941.9,22.55,81216.08
13573,99,11,3676.54,21.3,31827.81
858,46,48,9050.94,1.11,429622.78
7247,72,86,5989.23,28.71,367196.1
12951,97,38,5822.75,20.39,176148.67
14522,6,61,3240.18,6.48,184843.2
14705,37,33,2832.01,25.35,69765.15
18720,26,45,1166.07,13.04,45630.65
7210,25,100,9731.16,24.43,735383.76
15586,7,26,4808.11,12.46,109434.51
12880,7,28,4042.39,29.41,79898.65
5194,87,56,850.85,15.03,40486.17
15614,19,39,2258.66,10.32,78997.09
14186,70,5,8285.39,2.14,40540.41
17393,25,17,8219.01,26.83,102235.44
18882,9,86,1355.48,12.28,102256.33
16871,42,38,6505.12,2.17,241830.44
15460,44,78,571.02,16.78,37065.82
13207,15,5,1758.7,21.55,6898.5
16326,53,57,9576.19,21.36,429250.8
17210,62,100,5384.81,23.55,411668.72
6717,89,85,7539.49,25.83,475323.38
10527,7,76,5298.74,17.27,333157.22
101,5,78,8440.88,23.6,503008.92
13324,33,40,1431.09,19.89,45857.85
16121,18,59,6847.42,3.51,389817.46
1741,100,5,4160.14,24.66,15671.25
8351,58,77,7716.07,24.7,447385.45
3798,77,81,7358.48,4.24,570764.92
15129,66,48,9937.09,13.55,412349.49
3732,91,99,3012.47,1.46,293880.31
309,38,38,241.06,2.16,8962.42
18066,41,81,6912.86,26.07,413964.87
12616,95,92,3042.92,14.45,239496.06
12930,58,38,6853.83,14.83,221821.47
18273,57,40,9094.76,26.99,265603.37
16481,21,92,1068.0,2.7,95603.09
709,25,18,2688.4,4.67,46131.33
14195,94,11,6605.33,16.74,60495.58
13857,36,25,7222.33,16.12,151452.26
4434,46,8,7010.45,1.91,55012.4
9600,46,72,126.72,25.28,6817.33
18688,50,79,4482.24,28.34,253745.88
16687,46,41,2760.67,11.15,100567.07
1832,5,4,4744.46,11.36,16821.96
558,12,28,5657.33,16.62,132078.29
13440,77,35,9833.63,9.18,312581.6
16672,72,23,902.94,12.22,18229.82
3853,81,94,1775.88,15.22,141525.56
6452,43,51,612.29,20.97,24678.53
15074,5,58,734.17,29.09,30194.8
16201,64,15,7370.55,2.23,108092.8
6784,100,60,1571.39,14.43,80678.31
9495,94,64,7481.43,13.57,413836.8
4236,76,19,7044.23,5.65,126278.39
18321,70,75,6481.0,27.18,353959.82
9408,20,58,4756.98,12.32,241913.36
10282,67,66,1544.75,4.11,97763.21
19345,73,11,7510.16,25.09,61884.47
8546,23,10,9226.97,23.73,70374.1
19766,2,67,2314.32,9.05,141026.56
10766,42,59,5000.14,14.56,252055.06
1455,76,91,2299.32,29.5,147512.87
9548,64,98,2448.67,11.3,212853.09
141,29,92,1805.25,20.0,132866.4
540,43,47,6734.91,26.87,231486.27
16739,99,9,5103.4,27.35,33368.58
268,3,35,5397.7,17.74,155405.18
823,89,29,4210.41,1.75,119965.11
13117,30,2,8828.46,6.04,16590.44
3799,36,42,6529.45,9.58,247965.0
13846,59,7,1470.56,26.95,7519.71
1660,65,10,5183.34,22.7,40067.22
14475,36,14,6999.8,15.51,82797.83
10719,67,80,9060.87,9.89,653180.0
12942,95,89,9135.66,8.29,745669.93
16955,16,59,4707.95,14.47,237575.87
4951,43,12,5580.08,6.15,62842.86
11958,61,32,273.79,22.25,6811.9
13834,50,46,1309.82,11.53,53304.7
2566,99,9,5517.3,16.44,41492.3
14496,39,59,9887.05,24.04,443101.99
13214,5,75,6911.03,25.08,388330.78
7925,59,44,9710.97,6.95,397586.53
2473,90,2,9071.24,9.1,16491.51
13114,33,81,2976.03,7.81,222231.77
19687,52,87,9811.35,26.42,628069.65
7672,39,6,1282.23,17.27,6364.73
14138,55,98,2947.51,17.43,238508.38
15418,83,34,2042.84,25.76,51564.55
5207,100,42,7994.03,12.2,294787.85
16831,96,76,2345.57,25.59,132645.74
18708,32,44,1192.82,13.09,45613.91
7135,64,29,3731.93,4.24,103637.19
15511,30,75,5760.09,1.38,426045.06
2644,83,19,7261.55,7.74,127290.61
17737,48,56,7957.43,15.86,374941.37
5504,34,6,7541.4,24.83,34013.22
5377,100,20,4350.71,19.25,70263.97
3320,12,38,2591.97,21.81,77013.13
9000,5,54,4056.96,1.98,214738.14
17855,10,89,398.26,20.53,28168.25
9225,90,1,1202.46,23.45,920.48
6593,40,36,9005.21,16.73,269950.98
5578,63,72,5347.51,28.68,274596.78
12083,60,26,7860.5,8.77,186449.49
1043,40,22,7875.32,29.89,121470.51
18171,86,30,8562.47,14.3,220141.1
3863,42,25,2326.71,3.72,56003.91
7117,74,12,3132.59,16.73,31302.09
14891,28,40,5466.48,16.3,183017.75
16944,47,19,8255.27,26.23,115708.34
19182,14,46,4878.68,2.74,218270.19
5502,42,31,8147.69,29.61,177789.93
11306,34,52,9001.73,4.67,446230.16
17139,57,59,4369.89,29.7,181249.93
1345,26,67,2080.55,21.34,109649.56
3688,39,23,4424.11,26.53,74759.05
24,44,28,3488.0,4.56,93210.52
17502,31,24,1759.76,6.43,39518.58
19305,6,12,2750.17,0.67,32780.93
725,22,91,1323.98,25.53,89723.08
14006,99,60,1427.02,7.47,79225.3
6029,60,21,3291.2,15.29,58547.49
17461,14,51,6836.14,28.95,247710.95
4906,94,4,1934.23,10.36,6935.38
17178,24,82,4820.77,3.03,383325.45
1985,56,5,2928.13,23.37,11219.13
16538,43,84,3454.1,3.81,279089.9
15008,67,3,602.33,7.21,1676.71
15928,25,37,5209.38,26.17,142305.15
6893,70,20,4914.52,25.39,73334.47
16752,36,91,1485.37,7.25,125368.94
11054,12,72,6756.97,2.09,476333.95
2725,44,29,2680.45,23.65,59349.18
15966,28,59,4510.77,19.18,215090.65
17554,74,47,4250.63,21.75,156327.54
11910,80,5,4971.62,10.75,22185.85
11041,28,3,2549.06,6.22,7171.53
7226,33,62,651.34,18.19,33037.4
14506,20,49,6718.91,22.65,254656.77
7967,43,93,5296.01,28.45,352404.45
16541,94,24,6678.91,19.32,129325.07
17933,89,10,724.63,22.08,5646.32
8763,82,47,1015.43,15.8,40184.63
7039,8,38,198.6,1.54,7430.58
2750,98,47,4978.78,28.32,167733.11
17360,29,62,4426.22,2.24,268278.51
2659,11,9,4345.28,27.51,28349.04
7875,2,43,2680.15,22.51,89304.47
14189,82,62,6326.47,15.17,332738.16
12976,61,45,7361.17,3.57,319426.93
5241,26,64,1811.34,8.04,106605.33
12597,30,51,4389.81,5.33,211947.49
7963,29,82,5069.4,6.08,390416.8
17026,31,78,9154.6,23.94,543113.12
18588,22,21,9262.17,17.76,159961.38
7511,96,93,3397.56,22.01,246427.41
5112,55,61,269.46,5.83,15478.78
12515,25,49,9147.67,23.67,342138.41
17310,42,95,4139.55,3.32,380201.11
3021,4,89,945.0,20.07,67225.13
263,87,56,4978.6,2.57,271636.4
1299,94,16,2474.52,4.12,37961.12
1800,88,73,7554.09,25.66,409946.87
7742,61,57,3031.69,25.69,128412.38
11169,26,62,6548.11,13.39,351621.72
18320,34,36,4129.62,21.52,116673.33
10836,13,75,4276.09,1.37,316313.07
3455,78,94,7295.68,28.49,490411.23
6279,20,34,9012.6,6.64,286081.55
8643,50,20,7372.76,20.99,116504.35
17650,69,56,7875.25,14.16,378566.42
175,86,72,7774.06,10.59,500456.67
17327,38,64,2800.99,11.7,158289.55
13593,45,23,2222.45,23.8,38950.66
9931,17,42,5043.43,9.4,191912.6
10095,72,41,5203.28,18.27,174358.27
4603,96,26,5596.3,8.13,133674.34
14600,9,87,3736.07,11.05,289121.38
2995,87,82,8620.15,5.4,668682.28
17509,62,86,6695.0,19.21,465164.58
5318,33,72,7890.35,25.85,421250.01
7935,90,90,1235.24,26.79,81388.73
18232,23,69,4480.26,19.76,248052.28
6289,9,80,9667.97,13.13,671885.24
7592,63,91,472.49,20.72,34087.7
121,78,39,2834.55,4.9,105130.62
6361,64,26,9587.73,24.46,188306.85
2029,9,48,3118.81,19.11,121094.66
16821,13,23,4571.97,11.64,92915.23
8472,41,23,914.86,26.58,15448.87
3096,92,14,6828.97,17.2,79161.42
13902,43,66,9295.16,0.22,612130.9
9300,49,86,1911.37,12.23,144274.41
4068,63,69,7580.38,1.88,513212.95
3853,2,77,6512.12,16.63,418044.89
13609,51,25,3310.93,15.23,70166.88
6601,2,26,5823.89,29.33,107009.32
8869,21,44,4624.29,21.15,160435.12
269,24,18,8655.41,25.83,115554.92
13239,30,65,4332.77,11.87,248200.56
18045,84,44,2494.53,28.55,78423.03
15624,26,71,3547.54,9.82,227141.18
613,50,98,4202.44,26.3,303525.43
1714,55,39,8856.03,6.95,321380.9
19376,2,41,1454.38,23.98,45330.41
12477,87,19,3158.32,10.26,53851.25
18622,62,2,6794.1,23.04,10457.48
13552,16,34,7491.33,20.0,203764.18
13825,19,45,5689.22,28.24,183716.29
6972,21,94,5317.62,29.94,350199.31
18584,81,49,7807.0,2.22,374050.55
6886,19,11,1750.19,19.51,15496.01
6837,11,92,6032.72,10.6,496179.15
12583,13,53,6333.96,3.93,322506.87
4706,10,22,235.14,2.64,5036.51
6515,13,56,358.2,14.28,17194.75
6380,49,6,9720.48,3.17,56474.04
17450,30,85,4495.47,26.77,279822.78
3772,75,81,7514.12,17.6,501522.43
19862,12,10,6213.19,24.07,47176.75
15903,29,69,2028.71,26.7,102606.07
19175,12,4,5570.41,2.21,21789.22
2008,80,55,3835.03,23.06,162286.96
12467,43,43,9221.51,27.04,289304.59
9645,14,13,8932.8,7.4,107533.05
18109,50,85,3206.56,29.49,192180.36
11654,72,89,2070.75,24.89,138425.29
15788,34,21,2814.65,15.02,50229.68
18840,90,26,9722.55,14.16,216991.76
18242,22,89,1873.67,11.74,147179.4
7049,80,48,3201.89,13.48,132973.21
4320,35,91,4417.07,7.63,371284.33
4657,40,81,8482.04,29.93,481412.6
8310,1,81,4077.31,13.66,285148.31
9970,18,74,8792.45,28.69,463972.31
19781,29,34,4004.89,5.6,128540.95
16768,67,47,2849.11,21.09,105666.94
1758,86,23,4137.12,11.06,84629.75
17501,75,35,7754.45,28.06,195249.3
4282,98,52,4885.11,6.97,236320.13
16861,12,23,8170.09,27.09,137006.69
10751,27,36,4464.41,13.24,139439.6
10515,60,95,8618.08,27.67,592178.44
10929,57,62,3693.3,16.04,192255.47
11470,84,6,2228.18,18.16,10941.26
4507,44,58,6905.67,13.14,347899.37
10741,59,8,4795.03,21.13,30254.72
19619,19,94,3347.48,6.62,293832.42
13920,47,88,7452.22,7.22,608446.94
10691,74,4,4142.73,20.26,13213.65
725,77,84,6045.74,0.27,506470.99
3906,72,2,6360.84,6.86,11848.97
17201,11,63,5980.58,6.34,352888.91
17312,31,54,5201.4,9.16,255147.4
15654,9,94,7333.95,27.13,502359.44
11054,82,84,4447.67,14.19,320589.83
13446,89,36,1680.16,15.45,51140.71
10524,2,99,394.78,9.66,35307.78
2650,63,60,8524.05,9.78,461423.87
19686,7,12,6958.58,24.95,62668.97
5312,28,27,2042.16,21.54,43261.53
17314,81,54,9806.54,9.87,477286.26
16729,61,21,1064.32,14.54,19100.93
4770,4,50,8493.72,22.47,329259.06
4385,28,43,5984.21,8.62,235139.96
6248,53,70,9187.58,18.95,521257.35
3037,40,7,216.57,5.17,1437.61
4945,97,6,5147.83,3.92,29676.21
7135,57,42,4759.84,11.98,175963.67
12845,24,99,7688.82,13.12,661324.63
446,66,36,345.1,14.88,10574.97
8455,29,48,9897.05,26.37,349785.5
12078,52,14,9580.37,18.83,108869.41
16180,50,67,8104.65,7.01,504946.44
6859,42,70,4770.72,25.58,248525.89
19242,7,36,511.48,24.33,13933.33
221,57,48,4654.93,14.78,190412.7
15975,65,76,6386.09,11.83,427926.78
18073,63,63,7891.91,2.98,482374.06
87,54,97,4478.7,0.45,432478.95
8003,85,69,5103.7,19.46,283625.88
280,62,80,8828.26,16.35,590787.16
10839,59,68,4793.5,16.12,273413.57
14307,44,21,7200.62,28.54,108056.82
13510,97,20,2865.1,0.08,57256.16
2475,88,93,8624.5,7.47,742163.24
15368,60,83,4330.17,16.84,298880.46
17371,51,71,5485.78,18.29,318252.59
11336,28,89,674.45,24.12,45547.77
2890,45,48,5363.89,27.64,186302.92
15231,58,92,3642.58,16.21,280794.84
9389,90,86,8776.23,27.52,547046.99
9289,23,78,2304.88,11.64,158854.17
8182,75,19,2672.48,15.77,42769.57
14467,2,50,1407.47,9.81,63469.86
10454,23,20,7412.12,14.96,126065.34
18020,4,83,7681.75,12.93,555145.48
12132,48,82,7884.4,29.18,457866.03
7972,81,16,8965.73,15.48,121245.36
4899,44,56,3741.29,2.18,204944.87
14624,20,57,5967.59,12.06,299130.22
14667,11,30,7653.1,0.74,227894.01
9404,65,97,8367.23,12.58,709519.35
15749,22,68,8798.64,0.31,596452.77
2109,25,37,2967.37,17.74,90315.47
14255,100,22,5467.43,22.95,92678.41
14633,28,51,4333.35,18.37,180402.99
2682,4,79,6313.85,1.52,491212.48
6029,86,60,6518.06,6.82,364411.7
2663,42,79,7069.12,0.68,554662.95
13388,64,76,8177.24,12.39,544470.08
2411,4,43,5621.58,3.9,232300.55
1785,14,72,3520.95,1.56,249553.67
13171,11,74,3553.11,25.35,196277.35
5393,68,41,5926.96,19.15,196469.83
12711,30,4,1418.23,10.16,5096.55
19039,73,62,5498.37,21.96,266037.53
18513,65,8,952.55,12.73,6650.32
3492,5,35,2920.09,7.73,94302.85
8328,30,43,4221.49,20.91,143567.39
15115,94,73,7871.17,12.39,503403.04
11504,10,73,2890.06,19.8,169201.45
2024,16,94,5380.05,21.89,395021.56
17721,30,23,3449.58,7.75,73191.46
10640,74,88,6537.77,3.71,553979.25
14606,85,23,404.14,11.11,8262.52
7030,65,4,2992.76,17.44,9883.29
17185,53,86,9629.83,18.92,671476.49
3535,77,18,4380.69,25.37,58847.56
2389,87,76,9573.56,13.56,628929.28
7015,40,77,7899.95,17.68,500749.39
13572,90,35,1171.95,8.07,37708.08
5567,88,45,786.02,26.47,26008.22
4910,30,35,2797.03,17.69,80578.24
14529,33,78,7869.81,26.09,453692.97
19082,7,78,6568.63,17.76,421359.22
16833,85,84,5603.58,12.39,412380.9
19929,55,48,2695.33,25.12,96876.63
16622,42,60,5573.03,23.04,257340.23
11730,17,25,3748.9,19.42,75521.59
12096,72,89,6399.64,21.61,446484.32
16720,81,45,6385.4,0.29,286509.71
5971,92,44,6475.58,27.97,205231.85
18953,32,24,3735.61,5.6,84633.98
19568,30,35,1429.1,7.19,46422.17
15300,99,90,3486.52,1.65,308609.32
17632,29,46,3893.67,2.1,175347.53
10132,63,84,9765.14,17.16,679513.13
11419,36,42,7146.18,18.22,245454.13
1765,18,30,7900.46,17.11,196460.74
2808,60,88,8764.67,14.48,659608.03
596,74,60,697.37,14.35,35837.84
44,41,59,6990.51,3.32,398747.08
17319,18,26,2412.78,7.85,57807.8
8223,100,87,2102.72,7.34,169509.09
1283,65,84,952.7,3.24,77433.93
11794,50,27,4801.58,5.48,122538.24
14905,49,13,6327.39,15.27,69695.57
15818,3,45,444.46,24.08,15184.53
18991,10,85,8327.88,4.6,675307.79
15583,84,2,8339.36,29.84,11701.79
6196,83,74,207.01,7.73,14134.6
18879,43,77,373.44,1.25,28395.44
18252,31,36,3154.57,14.6,96984.1
18621,81,20,5150.85,28.22,73945.6
8776,57,67,4400.45,23.46,225663.0
17264,33,30,3162.0,8.73,86578.72
14401,42,11,9530.36,10.5,93826.39
6779,93,3,4981.91,28.67,10660.79
8813,11,33,6566.73,0.52,215575.24
2524,33,47,5087.67,1.64,235198.91
15149,53,85,2389.95,19.13,164283.97
1381,25,94,4457.67,27.45,303999.72
15978,88,63,3698.5,15.48,196936.25
12883,83,26,2083.05,4.56,51689.64
15954,34,63,5112.33,12.84,280722.13
6161,55,58,2827.97,0.2,163694.22
2831,7,83,9997.59,13.76,715619.49
11640,17,16,598.03,28.17,6873.04
18166,9,23,219.78,17.24,4183.47
13,18,63,3030.8,0.83,189355.59
18328,45,93,8243.19,19.38,618046.36
14998,21,13,5088.33,3.96,63528.82
9040,23,48,3273.02,3.43,151716.26
7410,62,70,3251.11,4.79,216676.73
6849,45,19,5434.99,16.28,86453.3
556,33,56,8552.35,29.63,337024.17
10005,29,77,9667.98,23.85,566886.84
16366,99,82,9209.82,23.26,579544.5
4736,86,15,6794.1,11.54,90150.91
2162,60,96,8497.35,24.1,619150.91
2666,93,34,9037.86,15.34,260149.38
8677,86,38,2125.62,17.01,67033.98
18322,64,17,8519.38,10.81,129173.4
10373,45,7,7475.89,24.09,39724.64
14928,96,97,6291.1,27.52,442299.56
12355,12,98,1824.8,10.32,160375.1
16127,92,81,5966.16,6.21,453248.58
5328,49,60,311.85,26.94,13670.26
13694,73,7,6641.23,22.96,35814.83
6646,40,38,2301.73,14.93,74407.11
12896,84,55,639.82,28.84,25041.28
1730,56,74,4223.94,2.1,306007.56
7805,98,97,3416.24,21.71,259433.71
18676,81,25,1948.96,22.72,37653.91
16726,50,13,7596.8,9.83,89050.45
15901,93,75,9249.88,1.77,681461.78
13743,38,91,4637.92,9.75,380900.77
8819,25,96,584.72,8.73,51232.7
6114,1,98,4987.62,18.79,396943.73
18582,36,84,7613.32,3.85,614897.4
1168,53,49,3740.84,7.23,170048.49
3088,75,71,8554.11,6.37,568654.14
5097,78,9,4254.73,21.06,30228.15
761,94,1,5201.69,23.59,3974.61
17247,53,19,6393.26,12.99,105692.73
2952,36,60,4643.57,3.21,269670.68
10588,13,89,2793.27,28.51,177724.88
17152,30,97,4478.93,12.45,380366.41
19583,20,72,5142.07,12.65,323395.07
2920,17,14,6996.36,4.09,93942.92
10689,63,24,650.68,21.08,12324.4
8707,59,36,1862.05,17.11,55564.32
14241,20,9,8816.0,18.21,64895.46
14446,66,27,3710.35,12.99,87166.14
10718,88,81,9124.48,12.75,644849.81
14555,3,22,571.21,5.48,11877.97
12003,48,55,6069.03,19.36,269173.62
2628,68,98,2637.07,10.6,231038.98
4978,63,65,2712.42,0.29,175796.01
17510,65,17,4817.42,22.33,63608.73
16630,9,92,9001.53,13.5,716341.76
18563,62,47,9481.45,29.4,314613.47
19878,47,98,8125.49,13.35,689992.23
19778,7,81,6237.13,12.18,443673.25
10791,76,21,5132.21,28.88,76650.58
15302,53,78,3107.22,18.07,198568.14
14931,91,51,3683.61,2.32,183505.66
15053,31,65,9682.68,14.13,540443.63
12991,44,75,3018.77,2.95,219728.72
9329,67,19,4902.19,11.68,82262.67
9365,43,80,1207.11,24.06,73334.35
4512,100,23,3104.55,27.13,52032.57
2023,60,76,5155.71,3.12,379608.74
17993,59,58,6488.13,16.92,312639.63
635,31,22,2469.06,21.96,42390.8
12428,17,15,8057.87,12.86,105324.42
10016,50,8,9597.99,28.38,54992.64
10610,22,9,7002.11,19.04,51020.17
562,5,86,8092.68,16.78,579186.63
4378,31,31,9128.82,18.71,230045.35
15682,20,16,7312.94,14.82,99666.6
2455,63,15,5688.55,4.59,81411.68
34,38,62,2228.44,18.63,112423.46
1621,38,14,9190.6,15.21,109097.94
19881,63,82,5343.6,14.3,375516.15
16876,48,56,645.98,18.11,29623.61
1502,42,100,531.81,25.32,39715.57
4191,60,35,4668.56,21.66,128007.25
120,1,44,8538.67,25.88,278469.94
11317,63,88,2805.35,23.46,188954.91
11486,73,46,4337.7,19.29,161044.05
1446,42,80,157.32,15.91,10583.23
6830,27,44,2863.42,12.8,109863.7
2160,17,45,3941.39,21.41,139389.23
9007,75,36,1209.19,11.15,38677.15
13537,25,6,2218.87,26.85,9738.62
2949,7,36,577.58,16.27,17409.88
14810,68,61,7259.87,0.52,440549.24
5343,44,44,1289.65,22.65,43891.95
17168,29,12,1575.41,1.52,18617.57
8337,4,91,2207.76,3.54,193794.08
16415,70,43,2417.07,12.88,90547.31
1686,19,40,7073.85,29.19,200359.73
7870,91,43,528.52,5.23,21537.77
7102,45,63,2094.83,25.39,98466.02
3773,43,99,8100.49,0.82,795372.53
1205,89,9,2659.5,25.54,17822.37
19986,69,19,632.04,21.49,9428.08
12794,35,58,3643.92,22.8,163160.16
16289,79,90,6284.1,11.8,498831.86
14285,38,28,1082.25,2.4,29575.73
1135,28,33,8345.37,19.22,222465.87
2669,30,65,1862.51,8.46,110821.21
15835,14,31,5579.38,17.23,143159.64
4212,72,35,1079.88,23.2,29027.17
422,98,12,3852.09,4.4,44191.18
8007,87,16,8738.53,11.18,124185.0
10454,19,68,6898.24,10.99,417528.39
17383,92,28,1188.65,18.54,27111.68
2798,41,43,9179.35,4.48,377028.95
3177,97,40,9445.49,16.59,315139.33
13510,94,28,1430.14,9.63,36187.69
14182,46,7,3780.87,22.37,20545.63
16421,81,96,2326.04,16.01,187549.54
16485,55,31,2989.93,22.28,72036.98
7567,56,3,7592.81,15.75,19190.83
12944,41,94,1860.97,28.78,124585.99
12392,96,42,6853.96,12.38,252228.47
4213,26,38,3269.71,18.95,100703.8
12335,53,13,7265.24,28.21,67804.31
3389,15,1,1131.7,18.71,919.96
2530,27,31,8446.89,26.4,192724.24
18619,69,94,5362.36,12.96,438735.43
405,91,38,5668.61,5.61,203322.84
12147,80,20,7485.09,20.73,118668.62
4259,21,58,9128.63,10.3,474926.1
11681,47,54,1722.58,8.99,84656.88
17883,64,24,7612.38,13.51,158014.74
14330,56,17,4106.84,28.47,49939.59
18061,13,36,8888.69,9.59,289305.53
18896,71,58,1973.38,20.5,90992.55
12826,30,52,2484.72,26.2,95353.61
1650,73,71,4543.91,4.95,306648.04
18995,88,49,9496.67,16.06,390603.74
8517,26,64,435.26,27.27,20260.13
14267,86,52,2677.59,17.17,115328.09
6551,51,72,296.97,21.23,16842.48
14361,87,99,2503.01,29.59,174474.56
14440,34,77,1018.8,22.8,60561.55
457,43,6,4367.95,15.37,22179.58
4441,4,51,4429.83,22.55,174976.07
17711,29,57,934.19,8.45,48749.3
12589,23,19,2582.66,1.31,48427.72
6669,52,28,3784.99,1.62,104262.85
1814,17,99,6690.36,28.2,475564.17
18454,45,79,3555.03,5.85,264417.8
19203,67,5,5169.49,5.5,24425.84
2813,94,5,9337.8,21.57,36618.18
5106,89,67,7609.52,21.83,398540.24
18297,10,20,4283.67,8.71,78211.25
4991,47,14,7306.12,26.16,75527.75
11392,84,52,5859.61,5.01,289434.26
3870,84,33,9785.83,27.82,233092.6
13196,39,19,2456.24,17.99,38272.89
11941,84,4,2837.54,21.18,8946.2
16193,79,95,5750.78,9.8,492784.34
17982,45,31,3617.11,11.2,99571.8
10110,59,78,7047.94,0.48,547100.57
13209,57,55,1118.99,7.46,56953.23
3278,67,76,4910.32,14.49,319109.91
11724,10,49,7665.83,23.63,286865.32
2267,22,58,3375.98,29.56,137926.34
2878,63,24,4482.19,6.02,101096.69
6397,15,47,8731.0,14.39,351306.63
13965,1,33,490.55,27.82,11684.61
11236,99,13,8310.45,8.64,98701.55
37,1,48,856.98,7.7,37967.64
16580,41,39,4500.18,21.98,136930.58
2268,49,27,9355.46,6.23,236860.6
7001,3,66,2778.67,3.56,176863.46
18513,20,39,4277.0,2.78,162165.88
8304,15,94,9036.2,13.58,734053.9
15720,44,100,1500.81,16.98,124597.25
1364,26,32,5200.94,22.68,128683.74
1954,7,5,8192.99,22.73,31653.62
16825,28,31,6198.36,13.02,167131.34
15305,11,65,3041.72,4.04,189724.24
5996,51,15,727.86,18.53,8894.81
3431,64,63,2363.83,17.67,122606.9
4173,19,58,671.4,26.38,28668.51
6511,92,41,7361.99,22.42,234168.71
14423,16,47,7476.72,29.71,247003.16
7174,61,9,3250.04,2.81,28428.42
17339,62,29,2124.95,27.25,44831.13
13484,72,83,6539.35,21.55,425799.97
1016,21,35,3988.16,18.86,113259.76
