id,deal_id,product_id,quantity,price,discount_percentage,total_amount
9551,9698,4995,60,8195.72,11.6,434700.99
9552,4691,4521,56,6137.66,5.58,324530.0
9553,151,1270,24,7213.39,6.05,162647.52
9554,5735,3742,67,5351.03,17.04,297427.37
9555,9909,4742,98,9913.48,4.34,929357.03
9556,2204,974,1,7955.36,13.81,6856.72
9557,9154,4064,68,9474.29,25.93,477197.25
9558,934,3971,99,1525.06,11.28,133950.29
9559,5310,1516,53,1961.87,16.21,87124.1
9560,3314,2271,55,9063.25,29.16,353122.35
9561,7231,942,50,429.75,15.04,18255.78
9562,1064,373,32,4275.63,26.73,100248.13
9563,6949,760,57,7587.47,22.16,336646.94
9564,6772,1394,77,6324.34,29.04,345556.88
9565,4837,3296,61,2439.75,26.93,108746.24
9566,5645,2655,98,3160.17,7.96,285044.81
9567,1155,358,61,9347.16,15.79,480145.85
9568,2005,1247,3,5911.4,21.75,13877.01
9569,6255,1204,29,4151.92,8.04,110725.06
9570,6015,3586,44,189.59,16.72,6947.18
9571,6465,330,63,4863.03,29.66,215501.28
9572,2559,3682,26,8035.74,9.45,189185.43
9573,4602,2173,52,285.89,5.46,14054.58
9574,8055,1279,57,8943.07,8.48,466527.77
9575,7714,4983,36,7125.21,12.33,224880.18
9576,2985,3858,66,4057.51,16.22,224359.2
9577,2341,2827,32,6642.54,1.27,209861.75
9578,7858,4122,8,1476.8,20.63,9377.09
9579,7268,2873,91,3294.96,4.91,285119.15
9580,7407,1115,98,4223.39,14.45,354084.79
9581,4787,839,62,8848.59,29.36,387539.93
9582,8019,2232,92,6233.06,9.84,517014.87
9583,5388,2212,64,2934.0,13.78,161900.47
9584,6778,2308,42,5028.75,26.27,155723.29
9585,4394,4612,48,6932.95,8.66,303962.71
9586,2361,4598,30,1385.34,20.26,33140.1
9587,4118,2051,63,8674.94,1.18,540072.27
9588,8403,108,81,5756.85,27.66,337324.93
9589,854,97,54,9944.14,22.87,414175.42
9590,4724,2632,85,924.7,28.03,56568.06
9591,1118,2711,92,919.15,26.46,62186.75
9592,8140,1266,30,8168.22,3.8,235734.83
9593,6331,683,57,8074.22,15.01,391149.94
9594,9915,3025,50,5469.18,15.53,230990.82
9595,7002,2723,54,2191.17,3.93,113673.08
9596,2393,3647,12,6471.98,1.77,76289.11
9597,9220,511,78,8391.91,15.93,550296.14
9598,495,2128,37,5003.48,24.94,138957.65
9599,7239,1697,22,6883.37,8.12,139137.69
9600,1382,1998,35,1248.08,8.88,39803.77
9601,1861,2359,50,9874.73,5.14,468358.44
9602,6013,3600,7,3587.35,23.55,19197.7
9603,7781,77,75,896.88,4.36,64333.2
9604,7913,125,24,397.48,23.04,7341.61
9605,6261,3636,25,619.93,26.13,11448.56
9606,3915,2516,38,2145.19,8.17,74857.26
9607,3860,4581,25,2623.01,23.94,49876.54
9608,245,1237,81,5252.61,7.77,392403.06
9609,6832,3993,50,6582.2,11.16,292381.32
9610,7703,4865,73,6757.93,18.24,403345.7
9611,4378,4502,50,7792.88,22.98,300103.81
9612,9239,2882,26,3072.4,26.25,58913.27
9613,2696,3640,88,7337.74,1.9,633452.42
9614,2531,2666,69,610.96,7.44,39019.82
9615,2195,1260,6,8991.62,2.17,52779.01
9616,5463,1709,92,9175.42,19.24,681726.37
9617,204,3039,17,4414.94,18.74,60988.86
9618,602,3799,69,1662.52,0.76,113842.05
9619,7764,4518,65,9693.01,2.12,616688.68
9620,5670,3172,43,8837.63,11.15,337646.07
9621,8217,3079,36,2575.49,28.07,66691.8
9622,1408,418,89,1301.45,10.26,103944.99
9623,8753,1554,98,5362.87,18.66,427491.53
9624,6194,1518,26,324.77,0.5,8401.8
9625,4,1091,63,9261.16,10.6,521607.05
9626,6590,2813,97,4708.32,23.06,351390.4
9627,4739,2036,81,8927.28,1.1,715155.47
9628,5220,826,57,5391.55,22.04,239585.39
9629,6518,1780,91,4355.01,20.3,315855.81
9630,8366,4985,42,9927.29,28.56,297866.35
9631,601,3182,41,7229.72,15.7,249880.81
9632,2196,4526,3,1011.11,2.28,2964.17
9633,9681,2251,26,1976.66,14.59,43894.9
9634,9518,4023,44,8571.93,0.65,374713.35
9635,4670,4617,57,8095.24,9.57,417269.96
9636,3004,4899,56,2241.35,18.75,101981.42
9637,5482,2149,38,9598.38,3.12,353358.6
9638,1791,1106,21,2411.97,8.26,46467.57
9639,1202,1132,24,6893.48,28.01,119102.79
9640,8216,1617,80,1481.85,25.09,88804.31
9641,6246,2567,68,1100.93,6.25,70184.29
9642,934,2503,22,581.29,8.0,11765.31
9643,9381,523,22,341.8,2.75,7312.81
9644,3194,829,96,7442.32,11.86,629727.44
9645,6400,4694,36,5759.57,23.22,159199.12
9646,8084,3048,17,6596.87,18.4,91511.78
9647,2689,1178,67,2171.22,14.87,123840.09
9648,1394,749,66,9913.53,25.99,484242.23
9649,6220,4985,1,3374.3,12.19,2962.97
9650,8397,1668,39,1694.13,26.14,48800.09
9651,1758,2282,54,8909.33,15.46,406725.17
9652,9154,1550,90,7147.39,19.87,515448.32
9653,7553,331,68,9288.09,26.56,463839.78
9654,9360,4845,94,6014.91,18.15,462781.16
9655,8509,4717,89,5348.58,2.43,464456.25
9656,8697,2327,35,4540.43,17.01,131883.6
9657,9597,4943,75,2206.19,5.86,155768.04
9658,3700,3703,6,1280.81,18.22,6284.68
9659,9727,4764,24,8283.34,0.4,198004.96
9660,9908,2057,15,1122.57,29.89,11805.51
9661,5825,2902,24,6829.17,13.87,141167.14
9662,2582,2992,15,4033.14,26.21,44640.81
9663,8142,2505,97,1804.7,6.66,163397.18
9664,7784,3087,43,4169.72,12.3,157244.31
9665,5554,2478,54,5642.95,11.39,270011.77
9666,703,2672,9,2032.67,18.71,14871.22
9667,9846,3673,86,7721.97,28.14,477214.66
9668,9858,918,58,9130.14,5.87,498463.65
9669,7601,4983,94,4246.42,27.76,288355.7
9670,4574,986,92,6253.41,18.05,471469.59
9671,6120,235,56,7694.07,2.4,420527.09
9672,4766,527,38,3751.16,29.58,100379.54
9673,6628,2664,88,6998.93,26.33,453737.83
9674,589,128,32,3388.32,1.04,107298.61
9675,379,663,95,4875.27,10.59,414103.0
9676,6482,1806,54,6598.74,21.16,280932.12
9677,7016,4739,73,4139.14,5.38,285901.16
9678,8636,2771,25,3572.71,19.45,71945.45
9679,6277,466,71,1267.47,4.3,86120.78
9680,1104,1061,18,8997.71,24.41,122424.64
9681,4974,417,66,9961.76,2.08,643800.66
9682,7564,1103,51,2261.22,25.65,85742.07
9683,4472,1442,14,678.1,14.9,8078.88
9684,9178,827,20,1089.5,21.62,17079.0
9685,5315,2095,52,5864.67,9.21,276875.76
9686,8375,3667,28,1210.2,23.17,26034.31
9687,9736,4603,78,1982.43,15.8,130198.07
9688,6372,3376,42,4167.65,16.88,145494.33
9689,8903,3960,68,7438.05,18.07,414391.62
9690,9439,2245,38,5734.55,1.07,215581.23
9691,9483,1881,77,2273.68,4.89,166512.27
9692,1962,2387,47,4648.16,28.04,157206.35
9693,6458,2873,56,2068.66,15.74,97610.96
9694,2519,1508,98,4848.45,14.93,404208.49
9695,4119,3089,99,8263.36,9.62,739374.05
9696,8108,3611,4,4105.2,28.32,11770.43
9697,442,1589,35,4386.4,24.2,116371.19
9698,3138,2594,100,5114.19,7.85,471272.61
9699,5549,709,4,2502.78,1.22,9888.98
9700,2610,2140,90,1213.87,26.31,80505.07
9701,8687,1607,92,7218.06,20.79,526003.13
9702,6318,4176,7,8508.39,16.56,49695.8
9703,5816,575,20,6033.55,19.31,97369.43
9704,821,1895,100,5548.08,0.44,552366.84
9705,4955,953,3,6670.63,28.76,14256.47
9706,5938,823,55,8183.99,3.22,435625.6
9707,7220,3465,76,7902.85,2.88,583318.84
9708,5446,3961,43,5556.06,22.74,184582.31
9709,5572,3500,53,5854.62,19.23,250625.16
9710,7359,4702,27,5335.35,20.13,115056.29
9711,4191,2803,58,9999.39,19.68,465827.58
9712,8354,74,10,6682.3,12.27,58623.82
9713,8518,864,16,9433.69,3.34,145897.68
9714,1468,3762,55,9104.0,2.7,487200.56
9715,5794,2682,47,2261.86,21.82,83111.14
9716,2516,3318,41,8424.15,8.96,314443.19
9717,6843,4097,50,3338.52,28.71,119001.55
9718,7218,2299,95,5642.24,1.8,526364.57
9719,4457,508,96,5016.88,7.29,446510.35
9720,7732,4417,51,4600.9,17.9,192644.28
9721,3863,730,83,861.83,17.26,59185.49
9722,1487,2814,47,1708.45,9.65,72548.48
9723,3390,1426,74,7173.1,15.57,448162.38
9724,352,4413,45,6142.65,12.26,242530.25
9725,7884,689,33,3019.43,25.4,74332.33
9726,9848,3618,9,8630.38,4.82,73929.56
9727,2373,1698,71,9713.05,2.08,675282.32
9728,3614,1218,51,3138.78,2.14,156652.12
9729,6035,999,82,9325.15,25.69,568220.56
9730,2602,16,60,8559.52,20.96,405926.68
9731,4040,1945,45,9248.61,1.99,407905.32
9732,8761,3961,89,7313.36,23.21,499817.69
9733,8296,3507,98,7691.67,25.25,563453.29
9734,7116,1494,76,910.36,1.36,68246.41
9735,2848,1967,74,7155.9,13.4,458578.7
9736,5350,347,91,9035.86,1.08,813382.82
9737,4831,4564,9,3411.74,2.09,30063.91
9738,2025,901,74,9693.65,7.01,667045.26
9739,6520,1522,43,182.05,7.77,7219.9
9740,1394,2834,35,194.27,26.73,4981.96
9741,6321,4809,11,4060.29,12.05,39281.28
9742,41,2635,69,6967.33,23.91,365799.46
9743,9572,1323,35,6978.75,4.14,234144.04
9744,9463,2762,14,880.54,26.11,9108.83
9745,2648,3801,26,138.86,14.47,3087.94
9746,181,4908,10,9724.42,20.69,77124.38
9747,974,489,3,5247.19,20.44,12523.99
9748,1282,1473,73,8362.32,17.03,506489.83
9749,8608,2129,42,7521.85,5.03,300027.04
9750,4118,4099,14,8158.38,2.54,111316.2
9751,5435,2157,80,5904.89,2.17,462140.31
9752,6704,1222,72,5472.21,1.8,386907.14
9753,8937,1964,99,2865.54,9.99,255347.98
9754,1800,3807,12,9549.21,15.39,96955.04
9755,1067,2640,89,3703.7,0.12,329233.74
9756,4339,931,80,3647.69,14.52,249443.63
9757,2455,3306,72,762.89,12.78,47908.27
9758,4078,1151,3,7152.23,3.56,20692.83
9759,4727,3131,26,3651.45,6.95,88339.53
9760,3872,4396,49,1084.08,13.67,45858.43
9761,7654,1452,96,8094.99,26.8,568851.14
9762,7921,3315,68,6902.31,23.77,357790.9
9763,6655,3837,45,4532.71,26.62,149674.62
9764,6678,2195,18,5473.33,14.94,83801.06
9765,4329,3034,21,679.16,9.95,12843.26
9766,564,2548,68,7171.04,16.96,404928.55
9767,6059,4084,8,5798.18,3.83,44608.88
9768,9108,351,17,4797.43,6.05,76622.15
9769,8224,270,82,2197.54,3.42,174035.5
9770,7631,224,68,4867.07,29.84,232202.07
9771,3917,1369,83,4993.31,26.83,303249.21
9772,5525,1870,88,8570.85,29.42,532338.92
9773,7941,3930,29,4901.81,21.17,112058.81
9774,5772,3442,98,3188.91,3.91,300293.91
9775,2491,4160,87,2083.07,26.35,133473.75
9776,1893,2874,99,1155.81,27.66,82775.18
9777,9328,4369,73,1209.75,1.46,87022.4
9778,7350,3099,75,7396.93,17.77,456187.17
9779,9379,257,69,1534.73,23.63,80873.06
9780,7517,2649,58,1763.29,10.25,91788.06
9781,8103,1064,83,8695.77,0.55,717779.29
9782,926,12,43,4074.03,8.19,160835.78
9783,1490,1093,94,7406.31,5.61,657136.7
9784,6857,3716,37,7224.39,26.11,197509.77
9785,9876,2014,76,8050.25,1.1,605088.99
9786,1807,261,14,9622.4,24.9,101169.91
9787,8792,3404,65,9312.68,8.31,555021.76
9788,881,1492,56,7829.96,18.98,355254.68
9789,624,2787,91,5367.96,12.69,426495.69
9790,3808,2362,69,4967.36,21.4,269399.8
9791,7613,1886,5,9759.69,18.84,39604.82
9792,7071,2075,57,6926.71,3.0,382977.8
9793,7829,4827,76,8799.78,15.23,566927.59
9794,3298,2320,94,7936.18,15.87,627610.57
9795,3745,3962,13,7620.0,1.76,97316.54
9796,1006,1427,76,4106.54,3.43,301392.11
9797,8940,1379,57,1060.28,4.65,57625.69
9798,7476,1399,90,2761.29,1.5,244788.36
9799,7910,870,48,7269.99,14.61,297976.53
9800,8390,305,74,1723.5,24.07,96840.36
9801,4555,2273,29,7762.32,16.49,187987.09
9802,6861,126,93,617.75,1.09,56824.54
9803,3165,1097,28,3823.14,15.89,90038.01
9804,7262,4188,20,1722.69,11.28,30567.41
9805,655,1662,4,2384.53,25.31,7124.02
9806,2547,3630,70,5565.28,27.83,281152.38
9807,3493,124,73,6918.03,3.15,489108.18
9808,2525,3175,90,605.14,1.54,53623.88
9809,2147,3604,61,5382.26,3.71,316137.27
9810,9322,4796,86,4435.75,14.38,326618.47
9811,8728,3481,33,2047.55,15.34,57204.04
9812,120,86,94,5125.61,3.94,462824.13
9813,9928,2060,77,6878.18,1.95,519292.27
9814,3548,3990,10,7302.16,10.06,65675.63
9815,3259,3332,92,7626.38,19.28,566353.28
9816,5604,3785,38,3640.25,25.76,102695.82
9817,5581,664,19,2134.83,29.77,28486.53
9818,6313,2604,7,7212.9,11.49,44688.96
9819,8690,1268,91,2361.2,28.16,154362.03
9820,9220,1952,4,6528.83,28.0,18803.03
9821,9966,3784,45,5676.87,26.57,187583.65
9822,6945,3584,60,7959.85,7.59,441341.84
9823,3717,774,81,4415.06,22.46,277298.44
9824,7701,4433,56,6865.39,29.54,270891.81
9825,1502,1054,63,5932.67,5.85,351893.35
9826,7158,1943,57,2479.05,24.39,106841.35
9827,5010,2318,20,6992.21,1.35,137956.3
9828,1408,2095,29,4595.15,7.01,123917.87
9829,8701,2301,25,9775.74,28.95,173641.58
9830,9203,2072,91,5249.72,18.15,391017.52
9831,7439,4083,86,7482.25,23.75,490648.54
9832,1381,1700,51,5666.73,11.87,254698.55
9833,2846,3223,47,8548.64,2.53,391620.89
9834,9524,3629,50,9899.69,2.56,482312.9
9835,7215,2506,52,4667.77,8.81,221340.05
9836,1059,453,10,6054.59,12.59,52923.17
9837,9477,776,55,7433.66,26.99,298502.33
9838,5973,1577,98,5866.52,10.14,516622.18
9839,5415,1798,96,7197.13,4.33,661007.45
9840,2612,2423,50,3457.38,25.29,129150.43
9841,5611,1772,84,3184.33,21.01,211285.39
9842,5754,1873,35,5494.17,23.59,146933.34
9843,3243,262,11,941.87,27.11,7551.82
9844,7068,1018,94,7861.56,18.1,605230.06
9845,2842,2403,38,5085.43,0.93,191449.15
9846,4363,2290,40,8182.31,11.11,290930.21
9847,7971,2254,76,4702.42,10.42,320144.52
9848,5061,569,44,6833.97,7.08,279405.5
9849,954,4494,71,3183.73,6.13,212188.28
9850,1387,673,1,6817.55,12.76,5947.63
9851,630,3675,97,648.93,5.36,59572.29
9852,8297,519,77,9665.35,0.66,739320.02
9853,1944,1387,14,5841.24,6.07,76813.47
9854,6610,454,48,3713.42,13.08,154929.82
9855,1193,1465,53,8079.73,18.83,347590.79
9856,456,2204,51,5585.92,24.49,215114.34
9857,3830,4688,78,8792.14,19.41,552675.68
9858,2787,4078,48,757.48,23.29,27891.02
9859,540,4837,46,355.69,20.72,12971.59
9860,8535,360,74,3580.96,12.17,232741.63
9861,2854,2187,22,3669.03,0.71,80145.56
9862,420,3370,67,1658.0,4.2,106420.39
9863,4038,4790,73,8750.72,18.5,520624.09
9864,9995,1257,85,2426.48,25.13,154419.97
9865,8067,3563,64,618.51,2.33,38662.32
9866,1413,4284,84,280.8,5.19,22363.02
9867,6980,4345,85,4813.57,8.3,375193.71
9868,8132,1311,7,5642.56,1.2,39023.94
9869,2922,4235,87,5395.08,14.47,401453.84
9870,3370,43,80,3710.41,19.71,238327.06
9871,6730,2487,93,3150.84,29.53,206496.92
9872,8668,4096,23,3597.88,2.93,80326.63
9873,8262,3295,81,5602.52,2.14,444092.71
9874,9984,118,85,2665.54,22.07,176566.7
9875,5819,1234,27,7403.45,22.62,154677.32
9876,4305,4347,3,935.21,25.05,2102.82
9877,4057,2295,26,6082.32,19.09,127951.33
9878,926,1980,37,6673.5,21.97,192671.29
9879,9320,1066,42,2866.44,1.46,118632.78
9880,2665,2087,68,603.29,14.49,35079.38
9881,211,4955,96,5636.05,26.41,398166.64
9882,7363,663,8,5219.81,9.76,37682.85
9883,4243,1768,44,2435.43,6.16,100557.93
9884,7332,856,100,4171.44,20.3,332463.77
9885,383,538,53,5268.84,8.98,254172.0
9886,1691,4818,94,4883.93,25.12,343766.16
9887,9436,572,14,2066.91,11.87,25501.95
9888,1056,2763,40,8803.0,12.13,309407.84
9889,7009,3603,14,449.33,14.59,5372.82
9890,6757,3555,37,2438.79,6.68,84207.52
9891,4975,1305,67,7646.29,23.7,390885.99
9892,5330,4824,54,8231.19,27.45,322473.33
9893,5229,1288,64,1840.81,3.72,113429.24
9894,9895,1256,43,2292.33,9.44,89265.16
9895,5380,2983,11,8372.48,28.36,65978.49
9896,5814,4026,85,7185.11,12.12,536713.35
9897,595,253,23,4438.07,11.14,90704.39
9898,1504,3887,12,6286.55,2.45,73590.35
9899,4017,4712,15,4199.52,13.16,54702.95
9900,3751,2939,15,9123.7,16.49,114288.03
9901,623,4347,92,8909.55,28.69,584512.81
9902,8477,7,21,3443.89,16.97,60048.7
9903,6004,2310,10,3109.32,18.42,25365.83
9904,5875,2191,98,6991.7,25.67,509299.2
9905,9963,3175,49,127.46,15.3,5289.97
9906,4311,4202,87,2315.21,23.23,154632.64
9907,320,4980,85,8294.84,2.43,687928.41
9908,8830,2581,15,7609.54,25.39,85162.17
9909,9937,615,6,1052.17,15.35,5343.97
9910,7079,3856,80,6397.12,1.83,502404.22
9911,6986,4674,65,9806.95,4.81,606790.32
9912,9195,4211,92,4339.8,29.77,280401.42
9913,5182,4240,69,7696.02,7.84,489392.99
9914,5411,4647,76,6203.47,8.05,433510.89
9915,233,3953,65,5666.89,28.14,264694.77
9916,4546,4153,86,8117.27,16.33,584087.9
9917,8787,718,82,1441.48,15.48,99903.79
9918,7943,589,75,881.38,16.4,55262.53
9919,4086,673,65,9547.9,9.69,560476.05
9920,4463,909,6,3228.78,14.87,16491.96
9921,3074,3802,24,5487.19,10.36,118049.21
9922,2747,2493,98,1617.1,25.17,118587.44
9923,6832,19,90,4933.91,17.3,367230.92
9924,1420,1123,75,8939.24,7.99,616874.6
9925,1339,3597,66,8612.91,13.34,492620.56
9926,5429,2456,43,1765.44,27.12,55326.06
9927,2705,1864,80,4474.62,3.17,346621.96
9928,4714,1617,12,7797.54,13.6,80844.89
9929,5131,3435,64,5385.86,18.88,279616.62
9930,7886,140,80,8281.99,21.86,517723.76
9931,202,152,25,6008.02,20.09,120025.22
9932,32,3615,96,1603.82,13.64,132965.66
9933,7536,1263,40,9335.53,28.53,266884.13
9934,8732,3160,60,4885.4,11.29,260030.3
9935,1080,2521,87,4188.1,9.34,330333.04
9936,7496,4637,33,2844.12,14.91,79862.04
9937,8226,2332,31,3669.05,18.49,92709.92
9938,6213,4056,87,1906.68,2.73,161352.6
9939,6856,1964,87,2334.18,20.65,161138.95
9940,8837,4357,71,1716.41,22.77,94116.42
9941,2263,1268,88,6796.58,14.66,510417.72
9942,178,1179,57,8709.1,26.81,363328.85
9943,3632,2773,59,514.94,26.71,22266.57
9944,8440,1626,43,2620.25,25.36,84097.45
9945,9483,3029,96,880.48,19.54,68009.68
9946,8102,1880,43,9949.1,20.61,339639.39
9947,4485,1969,14,3787.11,14.78,45183.25
9948,1865,2424,39,2852.88,18.46,90723.3
9949,8655,4258,59,141.8,19.92,6699.65
9950,3326,738,76,9483.53,13.14,626041.96
9951,8571,3175,8,5070.75,13.37,35142.33
9952,3544,2762,97,2836.97,8.76,251079.79
9953,5490,2658,79,9107.49,27.82,519329.12
9954,7937,1973,31,2649.9,17.26,67968.35
9955,6157,316,10,5600.25,9.75,50542.26
9956,2918,2723,53,5502.69,24.18,221123.4
9957,3492,4657,53,7097.08,6.49,351733.41
9958,685,3863,79,602.86,3.45,45982.85
9959,7065,1892,50,8188.99,15.9,344347.03
9960,1508,308,87,7582.15,18.95,534643.93
9961,1635,4499,21,2579.65,5.18,51366.51
9962,7273,1036,15,4143.02,5.35,58820.53
9963,3980,4671,96,6670.76,0.83,635077.7
9964,8780,2774,67,8338.14,15.76,470611.29
9965,8013,450,74,4403.36,13.62,281468.06
9966,9019,1624,65,3939.11,19.32,206574.81
9967,3287,2588,89,2013.91,12.7,156474.77
9968,6127,3794,100,5546.63,9.78,500416.96
9969,6859,2104,51,6885.23,0.73,348583.36
9970,6274,3164,82,9584.89,29.63,553080.74
9971,3919,350,28,3082.8,22.62,66793.18
9972,8060,4560,59,7303.54,21.25,339340.73
9973,9903,963,80,1678.31,25.08,100591.19
9974,5550,2597,23,1705.21,14.42,33564.33
9975,616,464,13,1051.93,6.27,12817.66
9976,1135,4496,84,4605.96,10.3,347049.87
9977,1813,3175,75,276.49,25.5,15448.88
9978,7822,1190,63,3278.48,26.69,151417.58
9979,6511,4497,57,2927.75,0.41,166197.53
9980,5361,4067,81,9845.99,24.62,601174.49
9981,4487,1101,74,8299.83,4.06,589251.41
9982,4957,417,2,8356.83,0.92,16559.89
9983,7143,1798,69,6479.16,13.79,385412.18
9984,4230,3632,34,5920.84,22.22,156577.8
9985,9394,1040,63,857.72,4.93,51372.37
9986,6985,4129,15,8562.52,9.09,116762.8
9987,4997,634,22,4912.12,17.41,89252.24
9988,8350,739,77,6356.9,18.39,399465.69
9989,2934,4287,31,613.67,26.39,14003.4
9990,6573,508,26,5648.6,1.09,145262.79
9991,3914,2691,88,7083.42,20.19,497488.42
9992,8574,3154,41,5866.1,22.9,185433.29
9993,6094,3361,98,1761.11,15.29,146199.96
9994,3371,633,6,3466.98,26.55,15278.98
9995,1078,1902,63,7003.47,27.08,321736.61
9996,6561,3187,46,7087.11,25.25,243690.28
9997,640,802,38,7559.62,26.1,212289.25
9998,4027,872,80,3558.82,28.49,203592.97
9999,1411,4236,57,3579.13,15.75,171878.77
10000,7440,1056,50,5645.07,17.49,232887.36
10001,5063,1043,95,3260.41,4.23,296636.99
10002,5650,3924,17,1432.98,9.72,21992.8
10003,7261,2647,41,8314.31,11.0,303389.17
10004,4110,4409,46,8335.37,27.53,277869.56
10005,8095,2950,14,6071.55,6.57,79417.09
10006,8653,4950,94,8421.29,8.38,725265.07
10007,9547,1684,7,9109.08,28.82,45386.9
10008,5985,326,95,880.16,15.45,70696.65
10009,5307,3393,78,1088.11,5.48,80221.56
10010,654,4851,24,1968.63,12.85,41175.87
10011,8385,2089,2,489.22,21.72,765.92
10012,9155,1188,73,9861.1,14.65,614400.77
10013,9309,1062,7,489.48,11.86,3019.99
10014,1523,297,47,6105.1,24.1,217787.23
10015,1999,51,29,3263.23,0.45,94207.82
10016,3004,3017,84,4138.69,26.3,256218.02
10017,8863,2286,63,9231.83,6.49,543859.11
10018,7473,981,66,3050.38,0.54,200237.92
10019,5008,3401,81,1640.59,2.76,129220.09
10020,5608,494,43,3875.01,27.22,121269.99
10021,8258,3637,10,2727.88,19.53,21951.25
10022,450,541,75,3326.88,19.25,201484.17
10023,8115,2804,3,4386.84,14.12,11302.25
10024,3368,4461,3,4348.43,8.76,11902.52
10025,658,4409,28,1317.39,9.11,33526.52
10026,1704,2430,80,9292.69,19.46,598746.6
10027,9290,1743,80,1851.93,19.65,119042.06
10028,9751,4567,47,6118.69,13.34,249215.47
10029,8888,2917,34,6808.78,21.07,182721.78
10030,7950,2982,55,8314.53,4.09,438595.61
10031,8839,3685,5,8762.06,17.09,36323.12
10032,9760,1777,28,8949.42,2.56,244168.82
10033,1191,3713,63,7764.94,9.2,444185.63
10034,4769,2841,68,2302.3,4.14,150074.97
10035,7051,4896,3,7161.41,7.62,19847.13
10036,8152,1121,99,2369.02,21.71,183615.87
10037,2144,4347,55,7173.52,26.23,291054.81
10038,752,2775,100,2748.4,6.7,256425.72
10039,8758,831,53,3558.05,11.15,167550.35
10040,5363,4942,40,9813.92,24.94,294653.13
10041,787,4389,14,6426.83,20.6,71440.64
10042,2438,1338,54,8707.98,18.08,385213.17
10043,1674,2748,47,2343.28,24.5,83151.29
10044,1707,3826,76,1703.83,24.88,97273.7
10045,7369,36,53,3002.18,5.83,149839.1
10046,6361,3249,69,5611.38,21.19,305140.67
10047,1502,1208,62,249.35,13.39,13389.65
10048,5692,3125,85,2230.35,16.02,159209.07
10049,3666,3565,97,5674.93,3.8,529550.42
10050,3422,830,67,1598.93,6.13,100561.34
10051,5106,673,70,7229.67,24.46,382290.49
10052,954,1403,1,7987.68,2.03,7825.53
10053,7298,1538,59,6281.24,28.76,264010.57
10054,1344,3621,7,5069.84,25.17,26556.33
10055,3636,2031,44,3378.93,8.3,136333.07
10056,5995,2736,15,4637.68,9.88,62692.16
10057,7933,57,4,6637.93,0.31,26469.41
10058,6442,1863,56,9570.34,21.6,420176.21
10059,1338,1765,87,2204.78,10.02,172595.91
10060,7590,1520,18,6354.26,17.81,94006.19
10061,28,4542,51,4465.03,25.63,169352.78
10062,1976,3003,58,9299.36,7.09,501122.05
10063,6636,966,6,5430.63,2.41,31798.51
10064,8659,2966,10,6398.52,11.78,56447.74
10065,3857,137,29,7764.52,14.22,193151.75
10066,9478,3295,98,2369.9,26.9,169774.9
10067,7863,2567,95,5586.61,1.53,522607.81
10068,8591,126,100,952.18,8.81,86829.29
10069,1079,2595,65,8043.35,28.18,375487.71
10070,8822,808,26,5713.12,12.58,129854.65
10071,1229,4625,6,3207.31,10.74,17177.07
10072,6733,936,27,5790.5,24.31,118336.4
10073,1337,4927,100,4792.94,18.39,391151.83
10074,5876,1,57,128.66,28.99,5207.6
10075,8701,3094,43,2934.81,27.04,92073.21
10076,4053,2886,37,7124.63,12.49,230686.26
10077,4615,4396,30,2355.29,16.03,59332.11
10078,8745,3379,96,7675.18,4.67,702407.91
10079,1708,177,14,383.33,29.83,3765.76
10080,4388,3661,16,4297.83,18.09,56325.64
10081,4520,3824,66,5511.08,18.63,295968.14
10082,6069,4025,86,5300.24,18.67,370718.93
10083,7398,4434,90,9924.76,3.58,861250.82
10084,706,2428,45,3737.26,18.36,137299.46
10085,4929,329,19,2514.72,13.61,41276.87
10086,9840,1851,11,4907.81,18.2,44160.47
10087,134,2848,97,1385.15,5.47,127010.08
10088,5241,1069,60,2618.86,18.18,128565.08
10089,146,5,95,9164.24,18.61,708583.62
10090,1177,229,5,3034.37,16.19,12715.53
10091,7254,2669,9,7336.54,13.65,57015.92
10092,36,2237,14,9040.8,14.52,108193.06
10093,6875,348,93,799.81,13.59,64273.77
10094,7783,2518,28,5750.87,27.37,116951.99
10095,7081,3886,88,3023.13,9.33,241214.33
