id,company_name,industry,website,phone,address,city,country,postal_code,assigned_to,status
3056,"ОАО «Бобров, Трофимов и Матвеев»",Manufacturing,www.ip.com,8 (549) 807-7496,"ш. Дальневосточное, д. 62 стр. 4/5",ст. Тольятти,Кирибати,977863,62c08ecb-e215-42fd-bd0f-cf7238df9127,Prospect
3057,ФосАгро,Healthcare,www.ip.net,8 (243) 456-77-75,"бул. Дорожников, д. 9 к. 3",клх Магнитогорск,Афганистан,547791,bf06e07d-1198-48fb-bdf1-12281b3dc7d7,Active
3058,ООО «Потапов»,Education,www.isakova.com,8 (257) 247-33-61,"алл. Макаренко, д. 56 стр. 7/8",клх Губкин,Ливан,811581,b78ca4cc-a13b-4c3c-81f9-b6329a7f6c17,Active
3059,ИП «Сысоева Исакова»,IT,www.ooo.org,82868000781,"ш. Орджоникидзе, д. 18 стр. 16",г. Хатанга,Маврикий,188843,326fef3f-8a26-4a01-9085-13fb37483e01,Prospect
3060,"АО «Соловьев, Устинова и Якушева»",Manufacturing,www.rao.info,+7 612 313 29 24,"наб. Котовского, д. 6/5",с. Игарка,Азербайджан,493831,91c50326-d6a0-425b-9de3-0a9f485c3897,Active
3061,Крылов Инкорпорэйтед,Energy,www.tehkompanija.edu,8 (699) 246-84-27,"ул. Элеваторная, д. 84 к. 784",п. Бронницы,Маврикий,585798,6fd9ce98-d88e-4e3a-8490-c8c2c6068c53,Lead
3062,ЗАО «Маркова-Игнатова»,Construction,www.zhuravlev.com,8 (059) 538-44-68,"алл. Дарвина, д. 4/3 к. 7",клх Нефтеюганск,Великобритания,558876,62c08ecb-e215-42fd-bd0f-cf7238df9127,Prospect
3063,Петропавловск,Education,www.npo.ru,8 326 809 94 25,"ул. Нагорная, д. 620",клх Муравленко,Китай,660208,17201ad5-fd5c-4bc2-9e0a-f2980340e12e,Active
3064,Волкова Лимитед,Energy,www.rao.org,8 415 399 73 39,"ш. Индустриальное, д. 8",к. Щельяюр,Гватемала,378053,5d89668a-9971-4eb7-b1d1-0f9cda7dff34,Inactive
3065,Ефимова Инкорпорэйтед,Construction,www.ao.ru,+7 (962) 209-2395,"алл. Дружба, д. 4 к. 75",с. Пушкинские Горы,Тонга,939621,9b92a97c-3d01-4c0f-aedb-89585e98103f,Inactive
3066,Виноградова Лимитед,Energy,www.npo.net,8 992 157 3199,"наб. Литейная, д. 89 к. 2/7",г. Чермоз,Словения,808592,f12d392d-307e-4d38-816c-51a68f765432,Active
3067,НПО «Тихонов»,Consulting,www.ooo.edu,+7 (472) 294-02-92,"наб. Солнечная, д. 5",ст. Орск,Великобритания,444107,91c50326-d6a0-425b-9de3-0a9f485c3897,Active
3068,Таркетт Рус (Tarkett),Logistics,www.ooo.info,8 (975) 869-94-72,"бул. Мельничный, д. 9/3 стр. 435",д. Кунгур,Нигер,475730,fe2d484a-5fcd-478c-90a6-976604a12fe8,Lead
3069,Самойлова Групп,IT,www.komarov.ru,+7 (352) 433-0108,"алл. Пархоменко, д. 1 к. 28",п. Карпинск,Тринидад и Тобаго,066997,ab4cd38b-68aa-4c56-9227-3e295d3ac7e2,Lead
3070,"НПО «Беспалова, Трофимов и Носов»",Retail,www.komus.edu,8 (480) 190-7344,"наб. Логовая, д. 3",клх Тольятти,Бразилия,975005,aa64caf3-db10-44d4-aeff-6da4553c7b84,Lead
3071,Маркова и партнеры,Healthcare,www.ip.com,+71738244263,"пер. Запрудный, д. 5/4 стр. 2",с. Озеры,Йемен,817681,f1b4b5ce-1a2a-45c2-8cc6-3bfc6b7e13dc,Lead
3072,Куйбышевазот,Manufacturing,www.nekrasova.biz,82771449372,"бул. Щетинкина, д. 455 стр. 32",с. Вологда,Антигуа и Барбуда,755911,11e67c73-6b50-41b1-9ca9-69cbd5f12bcc,Lead
3073,АО «Титова»,Manufacturing,www.fedotov.net,8 (727) 323-7951,"наб. Макарова, д. 975 стр. 3/8",с. Бреды,Соломоновы Острова,580174,ad7065d6-1d8b-464a-843f-bd7a4c9f3ec1,Lead
3074,РАО «Суворов Лыткина»,Manufacturing,www.zao.biz,+7 405 620 8589,"ул. Семашко, д. 509 стр. 2",г. Кяхта,Папуа,507841,c79ef18a-241f-4f0d-9e99-4b46ab236ef0,Active
3075,Водоканал Санкт-Петербурга,Manufacturing,www.oao.biz,+7 (505) 902-82-78,"пр. Окружной, д. 5 стр. 7",с. Избербаш,Мавритания,954182,f13f445b-657d-454e-9b07-e385cb8ff100,Lead
3076,РАО «Алексеев»,Construction,www.ao.org,8 (677) 541-5452,"алл. Фестивальная, д. 2/8 к. 53",п. Люберцы,Габон,774861,91c50326-d6a0-425b-9de3-0a9f485c3897,Prospect
3077,Павлов и партнеры,Consulting,www.npo.biz,8 557 930 66 24,"бул. Казачий, д. 471 стр. 9/5",к. Карталы,Андорра,175202,ca32c20b-5b70-4044-b0a4-f83b7b00a452,Prospect
3078,АО «Турова»,Retail,www.gorbunov.edu,+71228766207,"пр. Абрикосовый, д. 934 стр. 21",клх Диксон,Кувейт,952020,5d89668a-9971-4eb7-b1d1-0f9cda7dff34,Active
3079,Росатом,Manufacturing,www.ooo.biz,8 219 576 8355,"алл. Серафимовича, д. 4 стр. 6",с. Томпа,Узбекистан,378039,c79ef18a-241f-4f0d-9e99-4b46ab236ef0,Inactive
3080,Трубная грузовая компания,Logistics,www.petuhova.com,+7 384 609 8322,"бул. Строителей, д. 7/6 стр. 3/9",клх Хужир,Мексика,373521,aa64caf3-db10-44d4-aeff-6da4553c7b84,Lead
3081,ООО «Прохорова-Ермакова»,Retail,www.doronin.org,+7 (235) 940-1492,"наб. Медицинская, д. 53 стр. 4/5",ст. Белогорск (Амур.),Тувалу,172949,bf06e07d-1198-48fb-bdf1-12281b3dc7d7,Prospect
3082,ООО «Игнатов Кузнецов»,Retail,www.npo.info,+75002581710,"ул. Достоевского, д. 1/9 стр. 6/5",д. Малоярославец,Бразилия,002225,748c2a48-973d-474d-8b58-6181ae2d41fb,Active
3083,РАО «Капустина Одинцова»,Education,www.oao.edu,8 (489) 448-8842,"ш. Боровое, д. 18 стр. 83",г. Бодайбо,Испания,986345,39dd5b71-1690-4156-80cc-027a0c8f1450,Active
3084,"НПО «Михеева, Аксенова и Михайлов»",Retail,www.ooo.biz,8 803 570 29 22,"ул. Репина, д. 7 стр. 43",д. Джубга,Эстония,830466,3bb6d902-d316-418d-bdb4-8e8390ae2d6e,Inactive
3085,Merlion,Manufacturing,www.ao.net,+7 (137) 158-3766,"пр. Степной, д. 19 стр. 4/2",к. Нижневартовск,Индия,028076,14b3c043-410e-46ff-8ce9-5e306e839292,Lead
3086,Лебедева Лтд,Logistics,www.ao.org,+7 (124) 077-62-11,"пер. Луговой, д. 272 стр. 2",с. Аргаяш,Венесуэла,257558,8ca8eeeb-61c3-4ffa-b16b-e0372b50073f,Active
3087,Колесников Групп,Retail,www.zao.edu,+7 293 358 3811,"ул. Космонавтов, д. 9/5",клх Карпинск,Маврикий,301745,1d64c1c8-d0af-4367-95f1-a38458985cd6,Active
3088,ЗАО «Евсеев Рогова»,Energy,www.ip.info,+7 178 137 13 52,"бул. Жуковского, д. 6/5 к. 2",г. Обоянь,Таджикистан,550696,3bb6d902-d316-418d-bdb4-8e8390ae2d6e,Inactive
3089,ИП «Копылова-Кузнецов»,Consulting,www.rao.biz,+7 169 239 72 49,"ул. Ручейная, д. 42 стр. 5/6",п. Эльбрус,Южный Судан,039835,05c01860-314c-48b2-a11f-0efb2cbcc845,Lead
3090,Мазда Соллерс Мануфэкчуринг Рус,Logistics,www.ao.ru,+71836481458,"ул. Грибоедова, д. 3/7 к. 6/2",клх Челябинск,Камбоджа,563562,b60ad4be-9278-4a2b-affd-fd3574e6863c,Inactive
3091,ООО «Попова Романова»,Education,www.neftisa.info,86751222682,"наб. Короленко, д. 4 стр. 7",клх Мичуринск,Никарагуа,558387,f945d903-b6be-4943-a56b-1c7742941d83,Lead
3092,ОАО «Лихачев-Рогова»,Education,www.npo.net,+7 (171) 213-84-86,"пер. Высокий, д. 3 стр. 84",клх Сунтар,Белиз,894203,0a34abba-933b-46ad-83e7-26827392c528,Inactive
3093,ЗАО «Полякова Сазонов»,Finance,www.ip.ru,8 (717) 268-3830,"бул. Черемушки, д. 809",клх Нурлат,Таджикистан,426720,7f989e1c-562c-4c27-94f4-fb1c0b2b5748,Active
3094,"НПО «Ильин, Королева и Бирюков»",Healthcare,www.rao.edu,8 (376) 700-58-43,"пр. Чайковского, д. 7",клх Кириши,Гвинея,398697,e336500c-2c00-40e5-a611-69d7934dd403,Active
3095,РАО «Субботина-Мясников»,Finance,www.npo.info,+7 734 592 97 17,"пер. Монтажников, д. 8/8 к. 198",г. Талдом,Кабо-Верде,097973,6cdfbfb7-dbca-4efe-a03f-be390f6a4647,Active
3096,ГК 1520,Logistics,www.ao.com,+72676520817,"наб. Геологов, д. 6 стр. 96",клх Воркута,Йемен,424837,1fea1f3c-e651-494c-b77e-ecc442f78396,Prospect
3097,ООО «Горбунов-Назарова»,Retail,www.poljus.org,+7 (411) 169-17-33,"ул. Рябиновая, д. 5/1 стр. 42",д. Бугуруслан,Туркмения,673206,14b3c043-410e-46ff-8ce9-5e306e839292,Inactive
3098,ИП «Дорофеев Титов»,Consulting,www.nk.net,8 (662) 898-70-55,"пер. Светлый, д. 3/2 к. 78",клх Долинск,Сербия,774926,62c08ecb-e215-42fd-bd0f-cf7238df9127,Inactive
3099,ООО «Максимов-Рыбаков»,Construction,www.ooo.com,83223011485,"бул. Приморский, д. 78 стр. 214",п. Муром,Гаити,096804,4b005064-535a-4936-bd7f-a59a25eabb37,Prospect
3100,ЗАО «Туров»,Finance,www.oao.com,+7 (895) 467-29-36,"пер. Томский, д. 5 стр. 7/7",с. Корсаков,Тонга,729842,fb404b39-a714-40f6-b577-aa99c9693126,Prospect
3101,АО «Яковлева Лукина»,Finance,www.nipi.net,8 (647) 206-1438,"пр. Кубанский, д. 1/9",г. Шатки,Таджикистан,375371,44ed7c98-8cc7-4f36-ba9c-ca25eb297175,Inactive
3102,НПО «Тетерина-Волкова»,Construction,www.oao.org,89065798962,"ш. Ольховое, д. 249 стр. 7/5",клх Ардон,Ботсвана,879053,4811bf4b-074e-41c4-8d24-edd809da1828,Prospect
3103,ОАО «Овчинников-Комарова»,IT,www.ao.biz,8 (706) 115-90-40,"алл. Крылова, д. 91",ст. Ивдель,Республика Конго,150146,53954df3-04e4-48a9-a745-976bd512e029,Active
3104,НПО «Чернова-Кудряшов»,Education,www.rao.edu,+73803401754,"пр. Орловский, д. 46 к. 4",ст. Сунтар,Бельгия,507364,53954df3-04e4-48a9-a745-976bd512e029,Prospect
3105,ОАО «Носова»,Logistics,www.ooo.org,+74959556096,"пр. Аэродромный, д. 4 к. 6/2",с. Череповец,Вануату,720560,235fe186-a0f9-4571-9586-7ef9607dcfb9,Inactive
3106,ЗАО «Тетерин Князев»,Logistics,www.ooo.ru,8 188 659 43 00,"пр. Московский, д. 39 к. 9",клх Сусуман,Бруней,162029,ad7065d6-1d8b-464a-843f-bd7a4c9f3ec1,Prospect
3107,"ООО «Игнатов, Рыбаков и Павлова»",Logistics,www.metro.info,8 (818) 644-30-02,"пр. Маяковского, д. 901 к. 235",клх Пенза,Гамбия,613253,0a34abba-933b-46ad-83e7-26827392c528,Active
3108,АО «Сорокин Зиновьева»,IT,www.npo.edu,8 (131) 287-00-75,"алл. Строительная, д. 40 стр. 7/1",к. Моздок,Андорра,174831,25139f58-6602-44c9-b0d7-6bcfcad533c1,Active
3109,Юдина и партнеры,Construction,www.zao.biz,8 (966) 020-94-12,"наб. Новгородская, д. 2/9 к. 6/9",д. Оленегорск (Якут.),Израиль,078222,39dd5b71-1690-4156-80cc-027a0c8f1450,Lead
3110,НПО «Евдокимова-Чернова»,Healthcare,www.fmsm.com,8 (569) 222-1172,"пр. Тюленина, д. 32 стр. 8",с. Джубга,Шри-Ланка,658379,6cdfbfb7-dbca-4efe-a03f-be390f6a4647,Inactive
3111,НПО «Петухов»,Education,www.firma.org,8 (316) 055-2852,"алл. Партизанская, д. 25 стр. 9/3",клх Ачинск,Туркмения,176551,aa64caf3-db10-44d4-aeff-6da4553c7b84,Lead
3112,Вайлдберриз,Finance,www.oao.net,8 054 609 39 40,"наб. Горняцкая, д. 3 к. 856",к. Бронницы,Оман,260847,5d89668a-9971-4eb7-b1d1-0f9cda7dff34,Active
3113,"НПО «Овчинников, Петров и Мартынова»",Education,www.burov.edu,8 (325) 773-34-76,"пер. Вавилова, д. 320 стр. 9",ст. Тамбей,Узбекистан,410807,b56c391c-6bca-429b-846b-f1bba5fe72b7,Prospect
3114,НПО «Меркушев Филатова»,Consulting,www.kronoshpan.net,85293711422,"пер. Высоковольтный, д. 3 к. 8",к. Вологда,Республика Конго,389703,162b6fad-d086-44a9-b3cc-831df164d260,Inactive
3115,Селезнева Групп,Logistics,www.ip.net,+7 (419) 608-48-53,"пр. Центральный, д. 45",д. Шали,Багамские Острова,407551,c18288c9-02cf-4c3a-a707-f57e185d7575,Inactive
3116,ОАО «Зиновьева Щукина»,Retail,www.potapov.org,8 243 218 0603,"наб. Сиреневая, д. 355 к. 559",с. Ербогачен,Зимбабве,506034,b78ca4cc-a13b-4c3c-81f9-b6329a7f6c17,Prospect
3117,"ОАО «Никифоров, Зуева и Ермакова»",Education,www.oao.net,+7 (504) 145-2186,"пр. Спартака, д. 27 стр. 472",к. Голицыно,Малайзия,011209,748c2a48-973d-474d-8b58-6181ae2d41fb,Lead
3118,"ИП «Абрамов, Кириллова и Алексеев»",Construction,www.isakova.org,8 999 843 8967,"наб. Челюскинцев, д. 632 к. 2/1",к. Ставрополь,Албания,634140,bf06e07d-1198-48fb-bdf1-12281b3dc7d7,Lead
3119,ИП «Якушев Фомичева»,Finance,www.oao.edu,+7 823 096 70 79,"наб. 40 лет Октября, д. 52",п. Шадринск,Индонезия,999802,14b3c043-410e-46ff-8ce9-5e306e839292,Prospect
3120,ЗАО «Носкова-Артемьева»,Education,www.laboratorija.org,+7 126 380 33 52,"ш. Есенина, д. 3/4 стр. 82",п. Кудымкар,Никарагуа,161840,0ee26f16-e4be-4d6c-8ebd-870057ec76cb,Inactive
3121,Первая тяжеловесная компания,IT,www.ao.org,8 (833) 416-7525,"алл. Димитрова, д. 1 стр. 674",с. Хатанга,Дания,561440,235fe186-a0f9-4571-9586-7ef9607dcfb9,Lead
3122,ЗАО «Самойлов Гордеев»,Finance,www.ooo.org,+7 054 564 79 67,"алл. 1 Мая, д. 3/5 стр. 3/3",ст. Шаховская,Уганда,743942,14153a97-07db-4aba-9926-35f1fa8181e5,Lead
3123,ИП «Беляева-Брагин»,Manufacturing,www.rao.org,8 (376) 125-07-27,"ш. Детское, д. 7 стр. 5/2",клх Югорск,Гвинея-Бисау,330432,3bb6d902-d316-418d-bdb4-8e8390ae2d6e,Active
3124,ЗАО «Мельников»,Energy,www.rao.ru,8 (818) 589-8398,"наб. Боровая, д. 70 стр. 1/4",ст. Асино,Катар,852208,333a683f-b1b4-463c-9b99-2cd3bd395531,Lead
3125,Сандоз (Sandoz),IT,www.oao.net,8 951 691 6011,"наб. Гвардейская, д. 4 стр. 10",г. Новгород Великий,Нигерия,921677,4b005064-535a-4936-bd7f-a59a25eabb37,Active
3126,ЗАО «Соколов»,Education,www.ao.biz,8 699 204 97 03,"ул. Фадеева, д. 3/7 к. 986",клх Петропавловск-Камчатский,Сомали,353389,235fe186-a0f9-4571-9586-7ef9607dcfb9,Inactive
3127,Суворов Инкорпорэйтед,Construction,www.ooo.info,+78849104830,"ш. Заречное, д. 5/5 к. 355",к. Новомосковск,Камбоджа,839934,ebd3241d-88c2-43e1-a5bc-c9067fe59507,Prospect
3128,ООО «Федорова Гусева»,Retail,www.ooo.org,+7 (678) 994-4122,"ш. Восьмого Марта, д. 43 к. 4/2",к. Барнаул,Кения,095425,748c2a48-973d-474d-8b58-6181ae2d41fb,Active
3129,ООО «Шарапов»,Consulting,www.rao.org,8 (386) 536-16-72,"пр. Алтайский, д. 7/8 к. 8/5",ст. Буйнакск,Мьянма,849991,3f0d11cf-3387-4219-a699-7a6547a8379f,Active
3130,Коновалова и партнеры,Consulting,www.ao.org,88180665951,"ш. Орджоникидзе, д. 276",к. Каменномостский,Япония,848034,4811bf4b-074e-41c4-8d24-edd809da1828,Lead
3131,ФК Пульс,Manufacturing,www.odintsov.edu,85210188488,"алл. Войкова, д. 349",д. Курильск,Венгрия,877564,706b2b58-712e-4e13-bf6d-02bf92eacd48,Prospect
3132,ОАО «Артемьев Горбачева»,Energy,www.rao.com,8 786 985 1508,"пер. Щетинкина, д. 601 к. 25",с. Муравленко,Бруней,985348,14b3c043-410e-46ff-8ce9-5e306e839292,Prospect
3133,РАО «Сидорова Карпов»,Manufacturing,www.ikea.net,8 (981) 018-3765,"ул. Лесная, д. 53 к. 7",ст. Торжок,Таиланд,695605,f13f445b-657d-454e-9b07-e385cb8ff100,Inactive
3134,ООО «Калинина-Мухина»,Finance,www.ip.biz,8 602 343 54 70,"ул. 60 лет Октября, д. 9",п. Армавир,Эсватини,407696,fb404b39-a714-40f6-b577-aa99c9693126,Inactive
